Subject_ID,Slide_Image,Evetnt,CNT,Time,TIME(2016/06/16 15:23:15.026),TIMETICK(f=2531396),FPOGX,FPOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
s20,9.bmp,12,12129,199251.4,199.2514,57595423360,512.95232,392.70912,0.50093,0.51134,199.08612,0.16528,515,1,0.50565,0.53606,1,0.52246,0.82422,0,,0.08445,0.48127,21.00362,0.98576,1,0.47351,0.50835,18.39794,0.98915,1,0,0,12
s20,9.bmp,12,12130,199267.55,199.26755,57595464249,521.09312,393.93792,0.50888,0.51294,199.08612,0.18143,515,1,0.59634,0.53051,1,0.51367,0.8138,0,,0.08665,0.48045,21.4513,0.99008,1,0.47607,0.50736,18.3684,0.99347,1,0,0,12
s20,9.bmp,12,12131,199287.11,199.28711,57595513812,527.98464,394.87488,0.51561,0.51416,199.08612,0.20099,515,1,0.5964,0.5288,1,0.51367,0.8138,0,,0.08686,0.48041,21.43477,0.9944,1,0.47605,0.50708,18.41712,0.9978,1,0,0,12
s20,9.bmp,12,12132,199299.65,199.29965,57595545504,537.32352,393.16992,0.52473,0.51194,199.08612,0.21353,515,1,0.64322,0.48314,1,0.50781,0.80469,0,,0.08819,0.47926,21.55479,0.99872,1,0.47687,0.5059,18.53461,1.00212,1,0,0,12
s20,9.bmp,12,12133,199317.17,199.31717,57595589882,545.03424,393.10848,0.53226,0.51186,199.08612,0.23105,515,1,0.63767,0.51071,1,0.50781,0.80469,0,,0.0875,0.48002,21.47003,1.00304,1,0.47641,0.50688,18.57456,1.00644,1,0,0,12
s20,9.bmp,12,12134,199332.89,199.33289,57595629665,551.77216,393.01632,0.53884,0.51174,199.08612,0.24677,515,1,0.63763,0.5099,1,0.50195,0.79557,0,,0.08741,0.48008,21.53333,1.00736,1,0.47647,0.50677,18.14712,1.00644,1,0,0,12
s20,9.bmp,12,12135,199348.72,199.34872,57595669772,557.64992,393.01632,0.54458,0.51174,199.08612,0.2626,515,1,0.63638,0.51178,1,0.50195,0.79557,0,,0.0863,0.48195,21.64273,1.00736,1,0.47523,0.50872,18.50185,1.00644,1,0,0,12
s20,9.bmp,12,12139,199414.46,199.41446,57595836152,644.74112,389.42208,0.62963,0.50706,199.36603,0.04843,516,1,0.65812,0.51417,1,0.48828,0.78646,0,,0.08703,0.48081,21.31692,1.01187,1,0.47635,0.50748,17.9711,1.01526,1,0,0,11
s20,9.bmp,12,12140,199430.88,199.43088,57595877733,650.496,390.66624,0.63525,0.50868,199.36603,0.06485,516,1,0.65774,0.51514,1,0.4873,0.78385,0,,0.0872,0.48074,21.34786,1.01187,1,0.4761,0.50767,18.37995,1.01094,1,0,0,11
s20,9.bmp,12,12141,199447.66,199.44766,57595920207,651.47904,391.47264,0.63621,0.50973,199.36603,0.08163,516,1,0.641,0.51499,1,0.4873,0.78385,0,,0.08739,0.48205,21.63258,1.00755,1,0.47636,0.50894,18.21414,1.00662,1,0,0,11
s20,9.bmp,12,12142,199463.53,199.46353,57595960367,650.7008,388.51584,0.63545,0.50588,199.36603,0.0975,516,1,0.6309,0.48281,1,0.48633,0.78255,0,,0.08716,0.48366,21.31382,1.00755,1,0.47623,0.5102,18.36165,1.00662,1,0,0,11
s20,9.bmp,12,12143,199480.53,199.48053,57596003376,650.15808,386.20416,0.63492,0.50287,199.36603,0.1145,516,1,0.63117,0.48179,1,0.48633,0.78255,0,,0.08719,0.48375,21.27259,1.00755,1,0.47666,0.51028,17.47802,1.01094,1,0,0,11
s20,9.bmp,12,12144,199496.77,199.49677,57596044519,650.752,387.64032,0.6355,0.50474,199.36603,0.13074,516,1,0.6402,0.51971,1,0.48535,0.78125,0,,0.08662,0.48697,21.17476,1.01187,1,0.47561,0.51372,18.34693,1.01088,1,0,0,11
s20,9.bmp,12,12145,199513.31,199.51331,57596086362,649.44128,386.9568,0.63422,0.50385,199.36603,0.14728,516,1,0.62268,0.49588,1,0.48535,0.78125,0,,0.0871,0.48755,21.4277,1.00749,1,0.47614,0.51423,18.27984,1.0065,1,0,0,11
s20,9.bmp,12,12146,199530.61,199.53061,57596130157,648.36608,386.40384,0.63317,0.50313,199.36603,0.16458,516,1,0.62268,0.49588,1,0.48535,0.78125,0,,0.08712,0.48757,21.45993,1.00749,1,0.47618,0.51452,18.44974,1.0065,1,0,0,11
s20,9.bmp,12,12147,199546.39,199.54639,57596170128,649.44128,385.29792,0.63422,0.50169,199.36603,0.18036,516,1,0.64582,0.48583,1,0.48535,0.78125,0,,0.08818,0.48801,21.40049,1.00749,1,0.47698,0.51495,18.44991,1.01088,1,0,0,11
s20,9.bmp,12,12148,199566.65,199.56665,57596221410,650.5984,387.09504,0.63535,0.50403,199.36603,0.20062,516,1,0.64884,0.53208,1,0.48535,0.78125,0,,0.08793,0.48859,21.45882,1.01619,1,0.47694,0.5155,18.51228,1.01959,1,0,0,11
s20,9.bmp,12,12149,199578.7,199.5787,57596251929,651.58144,388.58496,0.63631,0.50597,199.36603,0.21268,516,1,0.64881,0.53132,1,0.49219,0.77995,0,,0.08792,0.48872,21.24388,1.02051,1,0.47727,0.51561,18.0089,1.01959,1,0,0,11
s20,9.bmp,12,12150,199595.37,199.59537,57596294110,641.024,389.35296,0.626,0.50697,199.36603,0.22934,516,1,0.48163,0.52096,1,0.49219,0.77995,0,,0.0839,0.49325,20.42126,1.02051,1,0.47274,0.51913,18.37282,1.01959,1,0,0,11
s20,9.bmp,12,12151,199612.67,199.61267,57596337894,632.13568,390.48192,0.61732,0.50844,199.36603,0.24664,516,1,0.48711,0.53036,1,0.50293,0.78385,0,,0.0832,0.4944,20.34742,1.01619,1,0.47228,0.52016,18.6093,1.01526,1,0,0,11
s20,9.bmp,12,12152,199628.17,199.62817,57596377173,624.31232,391.50336,0.60968,0.50977,199.36603,0.26215,516,1,0.48746,0.53109,1,0.50293,0.78385,0,,0.08313,0.49451,20.39939,1.01187,1,0.47177,0.52048,18.73853,1.01526,1,0,0,11
s20,9.bmp,12,12153,199646.27,199.64627,57596422971,616.63232,395.35872,0.60218,0.51479,199.36603,0.28024,516,1,0.47471,0.60022,1,0.5166,0.79167,0,,0.08232,0.4944,20.41569,1.01187,1,0.47116,0.52066,18.65181,1.01088,1,0,0,11
s20,9.bmp,12,12154,199660.8,199.6608,57596459700,609.9456,397.80096,0.59565,0.51797,199.36603,0.29477,516,1,0.47816,0.57523,1,0.5166,0.79167,0,,0.08214,0.49393,20.37172,1.00749,1,0.47123,0.52028,18.47319,1.0065,1,0,0,11
s20,9.bmp,12,12158,199726.75,199.72675,57596626661,518.92224,428.72832,0.50676,0.55824,199.6781,0.04865,517,1,0.49793,0.57161,1,0.5332,0.79557,0,,0.08091,0.49409,19.97596,1.00755,1,0.47008,0.52001,18.3586,1.01094,1,0,0,11
s20,9.bmp,12,12159,199743.07,199.74307,57596668036,521.65632,422.12352,0.50943,0.54964,199.6781,0.06497,517,1,0.52012,0.51522,1,0.54395,0.79297,0,,0.07982,0.49536,20.28062,1.01187,1,0.46916,0.52111,18.14998,1.01526,1,0,0,11
s20,9.bmp,12,12160,199759.25,199.75925,57596708940,518.84032,419.61984,0.50668,0.54638,199.6781,0.08115,517,1,0.49295,0.53006,1,0.54395,0.79297,0,,0.07924,0.49592,20.29833,1.01187,1,0.46885,0.52134,18.18293,1.01526,1,0,0,11
s20,9.bmp,12,12161,199776.18,199.77618,57596751791,516.78208,417.6384,0.50467,0.5438,199.6781,0.09808,517,1,0.49258,0.52832,1,0.56152,0.77474,0,,0.07921,0.49594,20.15524,1.01625,1,0.46857,0.52157,18.19697,1.01965,1,0,0,11
s20,9.bmp,12,12162,199792.05,199.79205,57596791960,512.36864,414.6048,0.50036,0.53985,199.6781,0.11395,517,1,0.4702,0.51221,1,0.56152,0.77474,0,,0.07886,0.49617,20.26677,1.02064,1,0.46843,0.52156,18.01481,1.01965,1,0,0,11
s20,9.bmp,12,12163,199809.51,199.80951,57596836198,507.98592,414.4896,0.49608,0.5397,199.6781,0.13141,517,1,0.46186,0.53855,1,0.59668,0.73438,0,,0.07882,0.49607,20.13671,1.02496,1,0.46844,0.5215,18.1198,1.02397,1,0,0,11
s20,9.bmp,12,12164,199825.13,199.82513,57596875734,504.48384,414.40512,0.49266,0.53959,199.6781,0.14703,517,1,0.46187,0.53857,1,0.59668,0.73438,0,,0.07882,0.49607,20.13671,1.02489,1,0.46826,0.52134,17.97868,1.02391,1,0,0,11
s20,9.bmp,12,12165,199842.41,199.84241,57596919451,505.21088,415.32672,0.49337,0.54079,199.6781,0.16431,517,1,0.50052,0.55282,1,0.61035,0.72266,0,,0.07832,0.49615,19.95464,1.02483,1,0.46781,0.52152,18.11999,1.02823,1,0,0,11
s20,9.bmp,12,12166,199858.03,199.85803,57596959029,507.3408,415.34208,0.49545,0.54081,199.6781,0.17993,517,1,0.51828,0.54103,1,0.61035,0.72266,0,,0.0781,0.4969,20.34735,1.02483,1,0.46764,0.52208,18.13014,1.02823,1,0,0,11
s20,9.bmp,12,12167,199874.39,199.87439,57597000436,509.11232,415.30368,0.49718,0.54076,199.6781,0.19629,517,1,0.518,0.54018,1,0.61426,0.71745,0,,0.07804,0.49697,20.34764,1.02922,1,0.46743,0.52259,17.90155,1.02829,1,0,0,11
s20,9.bmp,12,12168,199894.07,199.89407,57597050260,506.38848,415.7952,0.49452,0.5414,199.6781,0.21597,517,1,0.45993,0.54966,1,0.61719,0.70964,0,,0.07732,0.49819,20.10863,1.02928,1,0.46678,0.52346,17.94978,1.02397,1,0,0,11
s20,9.bmp,12,12169,199907.56,199.90756,57597084372,504.03328,414.81984,0.49222,0.54013,199.6781,0.22946,517,1,0.45999,0.52242,1,0.61719,0.70964,0,,0.07727,0.49839,20.24884,1.02496,1,0.46664,0.52371,18.15807,1.01965,1,0,0,11
s20,9.bmp,12,12170,199923.74,199.92374,57597125353,502.05696,414.17472,0.49029,0.53929,199.6781,0.24564,517,1,0.46131,0.52656,1,0.62012,0.70443,0,,0.07723,0.49845,20.23961,1.01239,1,0.46673,0.52388,18.27389,1.0114,1,0,0,11
s20,9.bmp,12,12171,199942.78,199.94278,57597173517,501.248,414.71232,0.4895,0.53999,199.6781,0.26468,517,1,0.4768,0.55124,1,0.62012,0.70443,0,,0.07764,0.49825,20.23608,1.00414,1,0.46683,0.52378,18.35815,1.00753,1,0,0,11
s20,9.bmp,12,12172,199956.67,199.95667,57597208692,500.0704,414.28992,0.48835,0.53944,199.6781,0.27856,517,1,0.4689,0.5301,1,0.62207,0.70443,0,,0.07755,0.49789,20.35272,1.00027,1,0.46665,0.5237,18.15766,1.00366,1,0,0,11
s20,9.bmp,12,12173,199973.94,199.97394,57597252438,499.02592,413.952,0.48733,0.539,199.6781,0.29584,517,1,0.46899,0.53115,1,0.62207,0.70443,0,,0.07745,0.49786,20.3287,1.00027,1,0.46665,0.5237,18.15766,0.99934,1,0,0,11
s20,9.bmp,12,12174,199989.62,199.98962,57597292145,499.43552,414.6048,0.48773,0.53985,199.6781,0.31152,517,1,0.49535,0.55588,1,0.62207,0.70443,0,,0.07723,0.49816,20.09981,0.99595,1,0.46657,0.52368,18.08355,0.99064,1,0,0,11
s20,9.bmp,12,12175,200006.16,200.00616,57597333979,498.78016,415.30368,0.48709,0.54076,199.6781,0.32806,517,1,0.47431,0.55902,1,0.62207,0.70443,0,,0.07622,0.49819,20.39085,0.99156,1,0.46542,0.52356,18.07418,0.98626,1,0,0,11
s20,9.bmp,12,12176,200022.58,200.02258,57597375568,498.20672,416.00256,0.48653,0.54167,199.6781,0.34448,517,1,0.47477,0.56069,1,0.62207,0.70443,0,,0.07588,0.49809,20.11892,0.98718,1,0.46473,0.52358,18.32978,0.98187,1,0,0,11
s20,9.bmp,12,12177,200038.48,200.03848,57597415781,492.05248,415.11936,0.48052,0.54052,199.6781,0.36038,517,1,0.34811,0.5154,1,0.62207,0.70443,0,,0.06983,0.49776,19.34268,0.9828,1,0.45897,0.52253,18.14381,0.98574,1,0,0,11
s20,9.bmp,12,12178,200055.45,200.05545,57597458735,484.57728,414.68928,0.47322,0.53996,199.6781,0.37735,517,1,0.30533,0.52691,1,0.62207,0.70703,0,,0.07081,0.49866,19.64144,0.98235,1,0.45987,0.52298,18.6054,0.98529,1,0,0,11
s20,9.bmp,12,12185,200175.38,200.17538,57597762332,307.61984,383.25504,0.30041,0.49903,200.12094,0.05444,518,1,0.29045,0.47445,1,0.62207,0.71615,0,,0.07126,0.49718,20.2793,1.03971,1,0.46084,0.52273,18.76656,1.0431,1,0,0,11
s20,9.bmp,12,12186,200186.34,200.18634,57597790082,315.77088,383.36256,0.30837,0.49917,200.12094,0.0654,518,1,0.34023,0.49975,1,0.62207,0.71875,0,,0.07365,0.49722,20.13172,1.04841,1,0.46266,0.52321,18.9226,1.04743,1,0,0,11
s20,9.bmp,12,12187,200203.19,200.20319,57597832713,315.40224,390.4128,0.30801,0.50835,200.12094,0.08224,518,1,0.30619,0.55422,1,0.62207,0.72266,0,,0.07456,0.49605,20.16086,1.04347,1,0.46342,0.52211,18.97363,1.04249,1,0,0,11
s20,9.bmp,12,12188,200223.72,200.22372,57597884701,315.48416,395.83488,0.30809,0.51541,200.12094,0.10278,518,1,0.30855,0.55777,1,0.62207,0.72266,0,,0.07469,0.49607,20.23046,1.03415,1,0.46403,0.52165,19.09073,1.03317,1,0,0,11
s20,9.bmp,12,12189,200235.84,200.23584,57597915362,318.06464,393.36192,0.31061,0.51219,200.12094,0.1149,518,1,0.32824,0.48964,1,0.62207,0.72396,0,,0.07639,0.49507,20.32103,1.02483,1,0.46573,0.52105,19.00945,1.02823,1,0,0,11
s20,9.bmp,12,12190,200252.47,200.25247,57597957462,318.13632,391.44192,0.31068,0.50969,200.12094,0.13153,518,1,0.31125,0.48975,1,0.62207,0.72396,0,,0.07738,0.49615,20.40757,1.02483,1,0.46679,0.52218,19.01737,1.02823,1,0,0,11
s20,9.bmp,12,12191,200271.42,200.27142,57598005481,318.08512,389.76,0.31063,0.5075,200.12094,0.15048,518,1,0.31016,0.48775,1,0.62207,0.72526,0,,0.07685,0.49595,20.04826,1.02922,1,0.46716,0.52219,18.84024,1.03261,1,0,0,11
s20,9.bmp,12,12192,200285,200.285,57598039865,319.35488,389.65248,0.31187,0.50736,200.12094,0.16406,518,1,0.32425,0.50602,1,0.62207,0.72526,0,,0.07978,0.49718,20.20061,1.0336,1,0.4692,0.52356,19.00643,1.03261,1,0,0,11
s20,9.bmp,12,12193,200301.97,200.30197,57598082791,320.27648,391.5648,0.31277,0.50985,200.12094,0.18103,518,1,0.32268,0.53714,1,0.62207,0.72656,0,,0.08124,0.497,19.93886,1.0336,1,0.47061,0.5237,19.04692,1.03261,1,0,0,11
s20,9.bmp,12,12194,200318.97,200.31897,57598125797,320.96256,393.05472,0.31344,0.51179,200.12094,0.19803,518,1,0.32148,0.53513,1,0.62207,0.72656,0,,0.0807,0.49684,19.55433,1.03861,1,0.47104,0.52332,18.65457,1.03762,1,0,0,11
s20,9.bmp,12,12195,200335.3,200.3353,57598167131,320.39936,395.35104,0.31289,0.51478,200.12094,0.21436,518,1,0.30582,0.55369,1,0.62207,0.72656,0,,0.08619,0.4961,19.6874,1.04362,1,0.47537,0.52409,18.9181,1.04701,1,0,0,11
s20,9.bmp,12,12196,200350.95,200.35095,57598206794,324.57728,395.42784,0.31697,0.51488,200.12094,0.23001,518,1,0.37403,0.51616,1,0.62207,0.72656,0,,0.08974,0.4952,19.43265,1.05301,1,0.47909,0.52399,18.58927,1.0564,1,0,0,11
s20,9.bmp,12,12197,200367.4,200.3674,57598248443,328.2432,395.54304,0.32055,0.51503,200.12094,0.24646,518,1,0.37431,0.51731,1,0.62207,0.72786,0,,0.08947,0.49542,19.56286,1.05301,1,0.47971,0.52353,18.15912,1.05208,1,0,0,11
s20,9.bmp,12,12198,200383.82,200.38382,57598289959,338.7392,391.35744,0.3308,0.50958,200.12094,0.26288,518,1,0.49471,0.42239,1,0.62207,0.72786,0,,0.10078,0.48879,19.08981,1.04869,1,0.4889,0.52019,18.47012,1.04338,1,0,0,11
s20,9.bmp,12,12199,200400.39,200.40039,57598331904,346.92096,385.2672,0.33879,0.50165,200.12094,0.27945,518,1,0.47462,0.36682,1,0.62305,0.72786,0,,0.10387,0.48747,19.04704,1.03998,1,0.49176,0.52013,18.95098,1.03467,1,0,0,11
s20,9.bmp,12,12206,200515.35,200.51535,57598622980,473.91744,315.6096,0.46281,0.41095,200.46695,0.0484,519,1,0.46024,0.40856,1,0.62402,0.73177,0,,0.11955,0.48565,19.18974,0.96733,1,0.50917,0.52359,18.06568,0.9664,1,0,0,11
s20,9.bmp,12,12207,200531.74,200.53174,57598664439,478.85312,317.19168,0.46763,0.41301,200.46695,0.06479,519,1,0.4869,0.42125,1,0.62402,0.73177,0,,0.12496,0.48278,19.35798,0.96346,1,0.51456,0.52066,17.71217,0.9664,1,0,0,11
s20,9.bmp,12,12208,200564.91,200.56491,57598748381,478.37184,314.3808,0.46716,0.40935,200.46695,0.09796,519,1,0.46482,0.39104,1,0.625,0.73307,0,,0.12791,0.481,19.53474,0.96346,1,0.51675,0.52072,18.08212,0.9664,1,0,0,11
s20,9.bmp,12,12209,200567.2,200.5672,57598754163,477.89056,311.85408,0.46669,0.40606,200.46695,0.10025,519,1,0.46389,0.38632,1,0.625,0.73307,0,,0.12712,0.48144,19.1854,0.97171,1,0.51678,0.5209,17.84597,0.97465,1,0,0,11
s20,9.bmp,12,12210,200582.18,200.58218,57598792116,479.44704,326.54592,0.46821,0.42519,200.46695,0.11523,519,1,0.47886,0.55913,1,0.625,0.73307,0,,0.13165,0.49027,20.38633,0.97996,1,0.52032,0.52973,18.67865,0.9829,1,0,0,11
s20,9.bmp,12,12211,200597.41,200.59741,57598830678,483.06176,337.06752,0.47174,0.43889,200.46695,0.13046,519,1,0.49997,0.54846,1,0.625,0.73307,0,,0.1332,0.49167,20.39859,0.98389,1,0.5229,0.53192,18.47865,0.98683,1,0,0,11
s20,9.bmp,12,12212,200613.95,200.61395,57598872579,485.94944,345.42336,0.47456,0.44977,200.46695,0.147,519,1,0.49992,0.54772,1,0.625,0.73307,0,,0.13352,0.49201,20.49485,0.98344,1,0.52309,0.53259,18.5889,0.9907,1,0,0,11
s20,9.bmp,12,12213,200630.4,200.6304,57598914205,487.41376,354.69312,0.47599,0.46184,200.46695,0.16345,519,1,0.49034,0.58253,1,0.625,0.73307,0,,0.13746,0.4917,20.5152,0.98731,1,0.52684,0.53297,18.65993,0.99457,1,0,0,11
s20,9.bmp,12,12214,200646.73,200.64673,57598955519,487.03488,361.3056,0.47562,0.47045,200.46695,0.17978,519,1,0.47145,0.56517,1,0.62598,0.73307,0,,0.13977,0.48974,20.30561,0.99549,1,0.5292,0.53109,18.44393,1.00276,1,0,0,11
s20,9.bmp,12,12215,200663.73,200.66373,57598998555,486.63552,366.65856,0.47523,0.47742,200.46695,0.19678,519,1,0.47054,0.56107,1,0.62598,0.73307,0,,0.13993,0.48976,20.42514,1.00368,1,0.52948,0.53082,18.18424,1.01588,1,0,0,11
s20,9.bmp,12,12216,200679.84,200.67984,57599039336,485.75488,370.65984,0.47437,0.48263,200.46695,0.21289,519,1,0.46329,0.55039,1,0.62598,0.73307,0,,0.14578,0.48763,20.17671,1.01681,1,0.53591,0.53,18.53866,1.02076,1,0,0,11
s20,9.bmp,12,12217,200695.95,200.69595,57599080131,487.08608,372.73344,0.47567,0.48533,200.46695,0.229,519,1,0.49376,0.52313,1,0.62598,0.73307,0,,0.1479,0.48699,20.29038,1.02168,1,0.53776,0.53002,18.45953,1.02563,1,0,0,11
s20,9.bmp,12,12221,200761.29,200.76129,57599245543,504.17664,434.16576,0.49236,0.56532,200.71255,0.04874,520,1,0.50066,0.59255,1,0.62598,0.73307,0,,0.15342,0.48996,20.42373,0.99807,1,0.54362,0.53539,18.81283,1.00146,1,0,0,11
s20,9.bmp,12,12222,200778.53,200.77853,57599289195,504.32,427.03104,0.4925,0.55603,200.71255,0.06598,520,1,0.49306,0.51889,1,0.62598,0.73177,0,,0.15569,0.48951,20.34591,0.9942,1,0.5457,0.5357,18.97345,0.9976,1,0,0,11
s20,9.bmp,12,12223,200794.56,200.79456,57599329693,502.1696,425.80224,0.4904,0.55443,200.71255,0.082,520,1,0.47987,0.54645,1,0.62598,0.73047,0,,0.15791,0.48759,20.5438,0.9854,1,0.54804,0.53368,18.31846,0.98879,1,0,0,11
s20,9.bmp,12,12224,200810.55,200.81055,57599370182,500.69504,425.14176,0.48896,0.55357,200.71255,0.09799,520,1,0.48036,0.5484,1,0.62598,0.73047,0,,0.15824,0.48735,20.30182,0.98046,1,0.54854,0.53333,18.89219,0.98385,1,0,0,11
s20,9.bmp,12,12225,200828.7,200.8287,57599416135,502.28224,430.78656,0.49051,0.56092,200.71255,0.11615,520,1,0.50131,0.61234,1,0.62598,0.72917,0,,0.15998,0.48414,20.69402,0.97552,1,0.54997,0.53111,18.95248,0.98278,1,0,0,11
s20,9.bmp,12,12226,200843.9,200.8439,57599454659,499.70176,430.48704,0.48799,0.56053,200.71255,0.13135,520,1,0.46786,0.55739,1,0.62598,0.72917,0,,0.15966,0.48447,20.73576,0.98371,1,0.54962,0.53138,18.96265,0.99097,1,0,0,11
s20,9.bmp,12,12227,200859.83,200.85983,57599494999,497.55136,430.0032,0.48589,0.5599,200.71255,0.14728,520,1,0.46695,0.55427,1,0.62598,0.72786,0,,0.15966,0.48447,20.73576,0.99189,1,0.54954,0.53156,19.02036,0.99916,1,0,0,11
s20,9.bmp,12,12228,200876.77,200.87677,57599537835,496.82432,428.85888,0.48518,0.55841,200.71255,0.16422,520,1,0.4781,0.54353,1,0.62598,0.72786,0,,0.1586,0.49007,20.64021,1.00008,1,0.54857,0.53692,19.291,1.00734,1,0,0,11
s20,9.bmp,12,12229,200893.43,200.89343,57599579982,500.19328,427.94496,0.48847,0.55722,200.71255,0.18088,520,1,0.52466,0.54415,1,0.625,0.72786,0,,0.15757,0.49239,20.82533,1.00395,1,0.54775,0.53931,19.16414,1.01121,1,0,0,11
s20,9.bmp,12,12230,200909.79,200.90979,57599621396,502.99904,427.0464,0.49121,0.55605,200.71255,0.19724,520,1,0.52412,0.54196,1,0.625,0.72786,0,,0.1575,0.4925,20.81165,1.0122,1,0.54752,0.53994,19.21511,1.01514,1,0,0,11
s20,9.bmp,12,12231,200926.12,200.92612,57599662787,504.6272,428.61312,0.4928,0.55809,200.71255,0.21356,520,1,0.51351,0.58461,1,0.62402,0.72526,0,,0.15754,0.49019,20.87637,1.01613,1,0.54752,0.53767,19.43506,1.0152,1,0,0,11
s20,9.bmp,12,12232,200942.96,200.94296,57599705403,502.8864,427.79136,0.4911,0.55702,200.71255,0.23041,520,1,0.46728,0.54199,1,0.62402,0.72526,0,,0.15722,0.48717,21.19625,1.01619,1,0.54713,0.53505,19.30107,1.01526,1,0,0,11
s20,9.bmp,12,12233,200958.8,200.9588,57599745519,501.39136,427.14624,0.48964,0.55618,200.71255,0.24625,520,1,0.46775,0.54365,1,0.62305,0.72396,0,,0.15698,0.48684,20.67988,1.01187,1,0.54679,0.53396,19.31737,1.01094,1,0,0,11
s20,9.bmp,12,12234,200975.4,200.9754,57599787550,502.4768,427.06176,0.4907,0.55607,200.71255,0.26285,520,1,0.50757,0.55433,1,0.62305,0.72396,0,,0.15371,0.48545,20.94803,1.00755,1,0.54372,0.53189,18.94739,1.00662,1,0,0,11
s20,9.bmp,12,12235,200991.39,200.99139,57599828021,501.85216,425.06496,0.49009,0.55347,200.71255,0.27884,520,1,0.47969,0.50926,1,0.62207,0.72396,0,,0.15039,0.48934,21.08885,1.00323,1,0.54082,0.53491,18.46495,1.0023,1,0,0,11
s20,9.bmp,12,12236,201008.15,201.00815,57599870421,501.30944,423.35232,0.48956,0.55124,200.71255,0.29559,520,1,0.48011,0.51107,1,0.62207,0.72396,0,,0.15069,0.48958,21.18722,0.99891,1,0.54075,0.53578,18.57934,0.99798,1,0,0,11
s20,9.bmp,12,12237,201024.57,201.02457,57599911937,500.98176,422.81472,0.48924,0.55054,200.71255,0.31201,520,1,0.48319,0.53717,1,0.62109,0.72266,0,,0.14631,0.49535,21.55274,0.99459,1,0.53642,0.54085,19.13091,0.98928,1,0,0,11
s20,9.bmp,12,12238,201040.89,201.04089,57599953312,500.7872,422.71488,0.48905,0.55041,200.71255,0.32834,520,1,0.48523,0.54799,1,0.62109,0.72266,0,,0.14379,0.49365,21.55644,0.9902,1,0.53433,0.53866,18.20751,0.98489,1,0,0,11
s20,9.bmp,12,12239,201057.19,201.05719,57599994533,500.6336,422.66112,0.4889,0.55034,200.71255,0.34464,520,1,0.4857,0.54881,1,0.62012,0.72266,0,,0.14413,0.49382,21.63613,0.98582,1,0.53392,0.53846,19.07886,0.98483,1,0,0,11
s20,9.bmp,12,12240,201073.67,201.07367,57600036277,500.06016,421.76256,0.48834,0.54917,200.71255,0.36111,520,1,0.47609,0.52332,1,0.62012,0.72266,0,,0.14123,0.48858,21.9645,0.98576,1,0.53121,0.53259,18.91674,0.98915,1,0,0,11
s20,9.bmp,12,12241,201091.25,201.09125,57600080766,500.06016,420.4032,0.48834,0.5474,200.71255,0.37869,520,1,0.48824,0.5067,1,0.61914,0.72135,0,,0.13906,0.48811,21.54016,0.99008,1,0.52938,0.53155,18.03257,0.99347,1,0,0,11
s20,9.bmp,12,12242,201106.75,201.10675,57600120035,500.03968,419.12832,0.48832,0.54574,200.71255,0.3942,520,1,0.48789,0.50585,1,0.61914,0.72135,0,,0.13924,0.48843,22.05239,0.9944,1,0.52914,0.53192,19.08173,0.99347,1,0,0,11
s20,9.bmp,12,12243,201123.11,201.12311,57600161399,500.224,418.0992,0.4885,0.5444,200.71255,0.41055,520,1,0.49289,0.5109,1,0.61816,0.72135,0,,0.13497,0.49217,22.07011,0.9944,1,0.52549,0.53413,19.14148,0.99347,1,0,0,11
s20,9.bmp,12,12244,201139.1,201.1391,57600201916,499.98848,417.0624,0.48827,0.54305,200.71255,0.42654,520,1,0.4824,0.50795,1,0.61719,0.72005,0,,0.13251,0.49374,22.01463,0.9944,1,0.52304,0.53488,18.76196,0.99347,1,0,0,11
s20,9.bmp,12,12245,201158.17,201.15817,57600250204,499.77344,416.09472,0.48806,0.54179,200.71255,0.44562,520,1,0.4824,0.50795,1,0.61719,0.72005,0,,0.13256,0.49392,22.14637,0.9944,1,0.52277,0.5355,19.35957,0.99347,1,0,0,11
s20,9.bmp,12,12246,201172.55,201.17255,57600286571,499.6608,415.45728,0.48795,0.54096,200.71255,0.45999,520,1,0.48478,0.51763,1,0.61719,0.72005,0,,0.13016,0.49376,22.13209,0.9944,1,0.52058,0.53453,19.07508,0.99347,1,0,0,11
s20,9.bmp,12,12247,201188.66,201.18866,57600327393,499.26144,415.22688,0.48756,0.54066,200.71255,0.4761,520,1,0.47634,0.53199,1,0.61719,0.72005,0,,0.12921,0.49278,22.39729,0.99008,1,0.51982,0.533,18.99088,0.98915,1,0,0,11
s20,9.bmp,12,12248,201222.2,201.2222,57600412254,498.90304,415.05792,0.48721,0.54044,200.71255,0.50964,520,1,0.47678,0.53374,1,0.61719,0.72005,0,,0.12896,0.4927,22.2827,0.98576,1,0.51946,0.53241,19.50925,0.98483,1,0,0,11
s20,9.bmp,12,12249,201224.95,201.22495,57600419192,498.688,414.1824,0.487,0.5393,200.71255,0.51239,520,1,0.48051,0.50416,1,0.61719,0.72005,0,,0.12844,0.49193,22.21542,0.98144,1,0.51893,0.53115,19.32588,0.98051,1,0,0,11
