Subject_ID,Slide_Image,Event,CNT,Time,TIME(2016/06/23 15:20:38.225),TIMETICK(f=2531445),FPOGX,FOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
s32,9.bmp,12,7637,125521.44,125.52144,24102771813,331.3152,419.9808,0.32355,0.54685,125.34059,0.18085,276,1,0.27896,0.89878,1,0.60547,0.30078,0,,0.24112,0.77594,10.21591,0.95133,0,0.58517,0.7646,8.63879,0.95451,1,0,0,16
s32,9.bmp,12,7638,125537.35,125.53735,24102812065,331.3152,419.9808,0.32355,0.54685,125.34059,0.19676,276,1,0.27896,0.89878,0,0.60547,0.30078,0,,0.24112,0.77594,10.21591,0.95133,0,0.58517,0.7646,8.63879,0.95451,0,0,0,16
s32,9.bmp,12,7639,125555.91,125.55591,24102859044,331.3152,419.9808,0.32355,0.54685,125.34059,0.21532,276,1,0.27896,0.89878,0,0.60547,0.30078,0,,0.24112,0.77594,10.21591,0.95133,0,0.58517,0.7646,8.63879,0.95451,0,0,0,16
s32,9.bmp,12,7640,125570.33,125.57033,24102895548,331.3152,419.9808,0.32355,0.54685,125.34059,0.22974,276,1,0.27896,0.89878,0,0.60449,0.30469,0,,0.24112,0.77594,10.21591,0.95133,0,0.58517,0.7646,8.63879,0.95451,0,1754,0,16
s32,9.bmp,12,7665,125980.85,125.98085,24103934766,382.91456,452.34432,0.37394,0.58899,125.93192,0.04893,277,1,0.37156,0.5978,1,0.57617,0.38411,0,,0.2331,0.75685,17.4011,0.96562,1,0.56587,0.74487,18.59388,0.96879,1,0,0,17
s32,9.bmp,12,7666,125997.62,125.99762,24103977205,383.06816,451.18464,0.37409,0.58748,125.93192,0.0657,277,1,0.37468,0.58144,1,0.57617,0.38411,0,,0.23305,0.7552,17.83355,0.96562,1,0.56618,0.74254,18.57075,0.96403,1,0,0,17
s32,9.bmp,12,7667,126014.25,126.01425,24104019334,385.21856,452.99712,0.37619,0.58984,125.93192,0.08234,277,1,0.38671,0.60164,1,0.57617,0.38411,0,,0.23253,0.75502,17.87132,0.96086,1,0.56568,0.74222,18.47768,0.95927,1,0,0,17
s32,9.bmp,12,7668,126030.7,126.0307,24104060959,386.83648,454.95552,0.37777,0.59239,125.93192,0.09879,277,1,0.38724,0.6077,1,0.57617,0.38411,0,,0.23226,0.75477,17.62357,0.9561,1,0.56536,0.74224,18.72878,0.95017,1,0,0,17
s32,9.bmp,12,7669,126047.07,126.04707,24104102417,383.95904,458.08128,0.37496,0.59646,125.93192,0.11516,277,1,0.3553,0.62494,1,0.57617,0.40104,0,,0.23044,0.75675,18.08905,0.947,1,0.56395,0.74293,18.57531,0.94583,1,0,0,17
s32,9.bmp,12,7670,126063.58,126.06358,24104144203,382.54592,460.8384,0.37358,0.60005,125.93192,0.13167,277,1,0.3625,0.62881,1,0.5752,0.41276,0,,0.22896,0.75851,17.77085,0.94266,1,0.56256,0.74379,18.37931,0.94149,1,0,0,17
s32,9.bmp,12,7671,126085.04,126.08504,24104198531,381.57312,463.44192,0.37263,0.60344,125.93192,0.15312,277,1,0.36411,0.63397,1,0.5752,0.41276,0,,0.22873,0.75858,17.65324,0.93419,1,0.56268,0.74342,17.90806,0.93737,1,0,0,17
s32,9.bmp,12,7672,126096.08,126.09608,24104226484,382.45376,466.12992,0.37349,0.60694,125.93192,0.16417,277,1,0.38213,0.64188,1,0.57227,0.42708,0,,0.22567,0.76131,17.3029,0.93006,1,0.55947,0.74563,18.20755,0.93324,1,0,0,17
s32,9.bmp,12,7673,126112.78,126.11278,24104268739,383.78496,467.22816,0.37479,0.60837,125.93192,0.18086,277,1,0.38903,0.62411,1,0.57227,0.42708,0,,0.22432,0.7622,17.81917,0.92594,1,0.55769,0.74508,17.68688,0.92911,1,0,0,17
s32,9.bmp,12,7674,126128.95,126.12895,24104309667,384.90112,468.15744,0.37588,0.60958,125.93192,0.19704,277,1,0.38903,0.62411,1,0.57227,0.42708,0,,0.22395,0.76242,17.45826,0.92594,1,0.55817,0.74478,18.02112,0.92911,1,0,0,17
s32,9.bmp,12,7675,126145.61,126.14561,24104351876,385.40288,468.38016,0.37637,0.60987,125.93192,0.2137,277,1,0.38262,0.61368,1,0.57031,0.43229,0,,0.22128,0.76301,17.38607,0.92594,1,0.55523,0.7447,17.6927,0.92911,1,0,0,17
s32,9.bmp,12,7676,126161.77,126.16177,24104392780,384.54272,468.12672,0.37553,0.60954,125.93192,0.22986,277,1,0.36379,0.60488,1,0.57031,0.43359,0,,0.21996,0.76409,17.2139,0.93028,1,0.5537,0.74438,16.80778,0.93345,1,0,0,17
s32,9.bmp,12,7677,126178.38,126.17838,24104434778,383.744,467.61984,0.37475,0.60888,125.93192,0.24646,277,1,0.36311,0.59898,1,0.57031,0.43359,0,,0.21964,0.76411,16.67488,0.93461,1,0.55388,0.74448,17.24155,0.9428,1,0,0,17
s32,9.bmp,12,7678,126195.76,126.19576,24104478783,385.81248,467.69664,0.37677,0.60898,125.93192,0.26384,277,1,0.40904,0.61063,1,0.56934,0.4349,0,,0.21784,0.76655,17.16433,0.94396,1,0.55148,0.74627,17.70194,0.95627,1,0,0,17
s32,9.bmp,12,7679,126211.26,126.21126,24104518051,392.72448,469.27872,0.38352,0.61104,125.93192,0.27934,277,1,0.49837,0.64598,1,0.56934,0.4349,0,,0.21873,0.76842,17.10943,0.95309,1,0.55201,0.74786,17.5787,0.9654,1,0,0,17
s32,9.bmp,12,7680,126227.8,126.2278,24104559914,398.86848,470.31552,0.38952,0.61239,125.93192,0.29588,277,1,0.49745,0.63675,1,0.56836,0.4362,0,,0.21887,0.7685,17.36546,0.96699,1,0.55231,0.74773,17.41426,0.97429,1,0,0,17
s32,9.bmp,12,7681,126243.99,126.24399,24104600908,403.49696,472.64256,0.39404,0.61542,125.93192,0.31207,277,1,0.47996,0.67304,1,0.56836,0.4362,0,,0.21717,0.76963,16.72795,0.97588,1,0.55095,0.74808,17.19442,0.97905,1,0,0,17
s32,9.bmp,12,7682,126260.6,126.2606,24104642935,407.3984,475.3152,0.39785,0.6189,125.93192,0.32869,277,1,0.47405,0.68837,1,0.56445,0.4401,0,,0.21673,0.76988,16.92945,0.98064,1,0.5505,0.74802,17.13311,0.98381,1,0,0,17
s32,9.bmp,12,7686,126326.19,126.32619,24104808973,492.62592,512.87808,0.48108,0.66781,126.27667,0.04951,278,1,0.50384,0.67477,1,0.55273,0.45703,0,,0.21617,0.77056,17.12624,0.97063,1,0.54992,0.74855,16.53458,0.9738,1,0,0,17
s32,9.bmp,12,7687,126342.5,126.3425,24104850256,494.71488,516.5184,0.48312,0.67255,126.27667,0.06583,278,1,0.49128,0.69151,1,0.55273,0.45703,0,,0.21621,0.77142,16.98015,0.96562,1,0.55033,0.75012,16.94958,0.96403,1,0,0,17
s32,9.bmp,12,7688,126358.81,126.35881,24104891572,496.9984,512.80128,0.48535,0.66771,126.27667,0.08214,278,1,0.49648,0.64355,1,0.54395,0.47396,0,,0.2163,0.77215,16.72599,0.96086,1,0.55058,0.75091,16.7831,0.95927,1,0,0,17
s32,9.bmp,12,7689,126375.32,126.37532,24104933343,498.56512,510.35904,0.48688,0.66453,126.27667,0.09865,278,1,0.4961,0.64543,1,0.54395,0.47396,0,,0.21641,0.77227,16.98441,0.96086,1,0.55047,0.75119,16.64884,0.95493,1,0,0,17
s32,9.bmp,12,7690,126391.68,126.39168,24104974773,503.43936,506.3424,0.49164,0.6593,126.27667,0.11501,278,1,0.52493,0.6227,1,0.52637,0.52734,0,,0.21633,0.7728,17.12841,0.95652,1,0.55073,0.75316,16.71478,0.95536,1,0,0,17
s32,9.bmp,12,7691,126412.55,126.41255,24105027583,503.13216,506.97216,0.49134,0.66012,126.27667,0.13588,278,1,0.48898,0.66669,1,0.5127,0.59245,0,,0.21603,0.77347,16.75435,0.95694,1,0.55064,0.75416,16.71016,0.95578,1,0,0,17
s32,9.bmp,12,7692,126424.65,126.42465,24105058242,502.99904,507.44832,0.49121,0.66074,126.27667,0.14798,278,1,0.49003,0.66632,1,0.5127,0.59245,0,,0.2159,0.77349,16.67555,0.9526,1,0.55052,0.75406,16.68986,0.96078,1,0,0,17
s32,9.bmp,12,7693,126440.9,126.4409,24105099357,503.92064,507.85536,0.49211,0.66127,126.27667,0.16423,278,1,0.50104,0.66651,1,0.5127,0.61458,0,,0.21482,0.77539,16.67902,0.95761,1,0.54973,0.75653,16.69122,0.96579,1,0,0,17
s32,9.bmp,12,7694,126457.5,126.4575,24105141376,502.43584,506.35008,0.49066,0.65931,126.27667,0.18083,278,1,0.47477,0.63773,1,0.5127,0.61458,0,,0.21419,0.77702,17.01584,0.96262,1,0.54885,0.7583,17.53589,0.9708,1,0,0,17
s32,9.bmp,12,7695,126473.88,126.47388,24105182822,501.12512,504.95232,0.48938,0.65749,126.27667,0.1972,278,1,0.47403,0.63573,1,0.5127,0.63932,0,,0.21407,0.77713,17.03766,0.96762,1,0.54881,0.75838,16.94769,0.9708,1,0,0,17
s32,9.bmp,12,7696,126491.53,126.49153,24105227537,500.29568,502.67136,0.48857,0.65452,126.27667,0.21486,278,1,0.47805,0.61583,1,0.5127,0.63932,0,,0.21247,0.781,17.08488,0.96762,1,0.54726,0.76202,17.45174,0.96603,1,0,0,17
s32,9.bmp,12,7697,126506.71,126.50671,24105265947,501.08416,501.61152,0.48934,0.65314,126.27667,0.23004,278,1,0.50009,0.63381,1,0.51367,0.65495,0,,0.21202,0.78267,17.31539,0.9672,1,0.54695,0.76402,17.53838,0.96561,1,0,0,17
s32,9.bmp,12,7698,126524.11,126.52411,24105309995,501.77024,500.6976,0.49001,0.65195,126.27667,0.24744,278,1,0.5001,0.63416,1,0.51367,0.65495,0,,0.21193,0.78292,17.17734,0.96678,1,0.54712,0.76376,16.94439,0.96519,1,0,0,17
s32,9.bmp,12,7699,126539.49,126.53949,24105348941,501.12512,498.99264,0.48938,0.64973,126.27667,0.26282,278,1,0.47924,0.61425,1,0.51465,0.66406,0,,0.21128,0.78471,17.10754,0.96635,1,0.54693,0.76539,17.32539,0.96953,1,0,0,17
s32,9.bmp,12,7700,126555.83,126.55583,24105390303,500.08064,497.63328,0.48836,0.64796,126.27667,0.27916,278,1,0.47108,0.61792,1,0.51465,0.66406,0,,0.21116,0.78519,17.29369,0.96135,1,0.54637,0.7658,17.41445,0.96452,1,0,0,17
s32,9.bmp,12,7701,126572.46,126.57246,24105432419,499.15904,496.80384,0.48746,0.64688,126.27667,0.29579,278,1,0.47123,0.62731,1,0.5332,0.66536,0,,0.21124,0.78517,17.33886,0.95221,1,0.54629,0.76597,17.42397,0.95105,1,0,0,17
s32,9.bmp,12,7702,126589.11,126.58911,24105474556,499.06688,497.79456,0.48737,0.64817,126.27667,0.31244,278,1,0.48569,0.67278,1,0.5332,0.66536,0,,0.21152,0.78632,17.94318,0.93874,1,0.54667,0.76662,17.67913,0.93758,1,0,0,17
s32,9.bmp,12,7703,126605.59,126.60559,24105516271,499.16928,500.30592,0.48747,0.65144,126.27667,0.32892,278,1,0.48942,0.71678,1,0.54199,0.66536,0,,0.21181,0.78661,18.15011,0.93028,1,0.54725,0.76682,17.49397,0.92911,1,0,0,17
s32,9.bmp,12,7704,126622.06,126.62206,24105557927,499.31264,502.5792,0.48761,0.6544,126.27667,0.34538,278,1,0.49047,0.71654,1,0.54199,0.66536,0,,0.21165,0.78647,17.81484,0.92594,1,0.54713,0.76705,17.62612,0.93412,1,0,0,17
s32,9.bmp,12,7705,126638.75,126.63875,24105600199,499.90656,503.43168,0.48819,0.65551,126.27667,0.36208,278,1,0.50111,0.68004,1,0.54199,0.66536,0,,0.21345,0.7859,18.57909,0.93094,1,0.54865,0.76709,17.87015,0.93912,1,0,0,17
s32,9.bmp,12,7706,126654.57,126.65457,24105640249,500.16256,503.47008,0.48844,0.65556,126.27667,0.3779,278,1,0.49408,0.65663,1,0.54199,0.66536,0,,0.21458,0.7846,18.16557,0.93595,1,0.54943,0.76638,18.20084,0.94413,1,0,0,17
s32,9.bmp,12,7707,126671.26,126.67126,24105682517,500.36736,503.44704,0.48864,0.65553,126.27667,0.39459,278,1,0.49338,0.6547,1,0.54199,0.66536,0,,0.21446,0.78424,17.81358,0.94096,1,0.54956,0.76651,18.19932,0.94413,1,0,0,17
s32,9.bmp,12,7708,126687.64,126.68764,24105723957,500.30592,502.848,0.48858,0.65475,126.27667,0.41096,278,1,0.48724,0.63525,1,0.54199,0.66536,0,,0.21731,0.78169,18.54035,0.94096,1,0.55212,0.76428,18.21899,0.94826,1,0,0,17
s32,9.bmp,12,7709,126704.42,126.70442,24105766448,499.61984,503.5776,0.48791,0.6557,126.27667,0.42775,278,1,0.47039,0.68064,1,0.54199,0.66536,0,,0.21846,0.78096,18.63652,0.94942,1,0.55327,0.7644,18.20124,0.95672,1,0,0,17
s32,9.bmp,12,7710,126720.52,126.72052,24105807202,498.95424,504.08448,0.48726,0.65636,126.27667,0.44385,278,1,0.46983,0.67409,1,0.54199,0.66536,0,,0.21836,0.78045,18.1434,0.95789,1,0.55323,0.76459,18.35548,0.96519,1,0,0,17
s32,9.bmp,12,7711,126750.55,126.75055,24105883241,499.47648,504.46848,0.48777,0.65686,126.27667,0.47388,278,1,0.50189,0.67076,1,0.54199,0.66536,0,,0.22087,0.77987,18.90312,0.96635,1,0.55585,0.76484,18.56716,0.96953,1,0,0,17
s32,9.bmp,12,7712,126754.68,126.75468,24105893674,500.50048,503.85408,0.48877,0.65606,126.27667,0.47801,278,1,0.51778,0.63286,1,0.54199,0.66536,0,,0.22189,0.77972,18.94087,0.96135,1,0.55657,0.76436,18.41513,0.96452,1,0,0,17
s32,9.bmp,12,7713,126769.55,126.76955,24105931325,501.46304,503.37792,0.48971,0.65544,126.27667,0.49287,278,1,0.51785,0.63694,1,0.54199,0.66536,0,,0.22199,0.77925,18.87147,0.95634,1,0.55681,0.76512,18.80811,0.95951,1,0,0,17
s32,9.bmp,12,7714,126787.08,126.78708,24105975707,501.15584,503.07072,0.48941,0.65504,126.27667,0.51041,278,1,0.4801,0.64245,1,0.54199,0.66536,0,,0.22401,0.77775,18.99073,0.95133,1,0.55876,0.76367,18.43564,0.95451,1,0,0,17
s32,9.bmp,12,7715,126802.51,126.80251,24106014757,501.52448,504.10752,0.48977,0.65639,126.27667,0.52583,278,1,0.50156,0.69977,1,0.54199,0.66536,0,,0.22489,0.77691,19.15506,0.95133,1,0.55945,0.76358,18.71085,0.95451,1,0,0,17
s32,9.bmp,12,7716,126819.52,126.81952,24106057817,501.88288,505.09056,0.49012,0.65767,126.27667,0.54285,278,1,0.50156,0.69977,1,0.54199,0.66536,0,,0.22484,0.77696,19.12115,0.95133,1,0.55954,0.76392,19.07523,0.95451,1,0,0,17
s32,9.bmp,12,7717,126835.37,126.83537,24106097939,501.59616,505.39008,0.48984,0.65806,126.27667,0.5587,278,1,0.48044,0.67157,1,0.54199,0.66536,0,,0.2263,0.77629,19.12196,0.95133,1,0.56136,0.76396,18.62294,0.95451,1,0,0,17
s32,9.bmp,12,7718,126851.64,126.85164,24106139141,502.2208,506.92608,0.49045,0.66006,126.27667,0.57497,278,1,0.51167,0.73003,1,0.54199,0.66536,0,,0.22699,0.77678,19.06476,0.95133,1,0.56182,0.76479,18.8782,0.95451,1,0,0,17
s32,9.bmp,12,7719,126868.09,126.86809,24106180770,502.80448,508.47744,0.49102,0.66208,126.27667,0.59142,278,1,0.51135,0.7347,1,0.54199,0.66536,0,,0.22701,0.77683,19.02532,0.94721,1,0.56164,0.76523,19.22975,0.94604,1,0,0,17
s32,9.bmp,12,7720,126884.75,126.88475,24106222942,503.64416,509.47584,0.49184,0.66338,126.27667,0.60808,278,1,0.52236,0.71127,1,0.54199,0.66536,0,,0.22826,0.77832,19.47219,0.93874,1,0.56288,0.76713,19.13895,0.93758,1,0,0,17
s32,9.bmp,12,7721,126901.15,126.90115,24106264458,503.52128,510.35904,0.49172,0.66453,126.27667,0.62448,278,1,0.48704,0.70834,1,0.54199,0.66536,0,,0.22894,0.77818,19.41018,0.93028,1,0.56379,0.7669,18.82044,0.92911,1,0,0,17
s32,9.bmp,12,7722,126918.62,126.91862,24106308691,503.41888,511.22688,0.49162,0.66566,126.27667,0.64195,278,1,0.4877,0.70996,1,0.54199,0.66536,0,,0.22911,0.7779,19.39894,0.92594,1,0.56359,0.76757,19.06141,0.92911,1,0,0,17
s32,9.bmp,12,7729,127032.62,127.03262,24106597294,522.22976,652.75392,0.50999,0.84994,126.98299,0.04964,279,1,0.55338,0.8227,1,0.58691,0.67839,0,,0.2301,0.78581,19.1843,0.93874,1,0.56494,0.77284,19.45314,0.93758,1,0,0,17
s32,9.bmp,12,7730,127048.71,127.04871,24106637976,519.30112,653.17632,0.50713,0.85049,126.98299,0.06572,279,1,0.49566,0.85272,1,0.58691,0.67839,0,,0.2295,0.78691,19.25528,0.93028,1,0.56434,0.77298,19.51979,0.92911,1,0,0,17
s32,9.bmp,12,7731,127065.28,127.06528,24106679929,517.44768,653.62176,0.50532,0.85107,126.98299,0.08229,279,1,0.49626,0.85397,1,0.58691,0.6888,0,,0.2293,0.78705,19.16715,0.92594,1,0.56415,0.77314,19.52047,0.92911,1,0,0,17
s32,9.bmp,12,7732,127081.51,127.08151,24106721022,520.50944,652.34688,0.50831,0.84941,126.98299,0.09853,279,1,0.52631,0.83946,1,0.58691,0.6888,0,,0.2275,0.79019,19.05941,0.92594,1,0.56247,0.77526,19.38146,0.92911,1,0,0,17
s32,9.bmp,12,7733,127098.08,127.09808,24106762982,514.72384,647.43168,0.50266,0.84301,126.98299,0.1151,279,1,0.4631,0.79819,1,0.58398,0.71875,0,,0.22634,0.79194,19.02502,0.92594,1,0.56153,0.77661,19.38916,0.92911,1,0,0,17
s32,9.bmp,12,7734,127114.49,127.11449,24106804523,510.22848,643.60704,0.49827,0.83803,126.98299,0.1315,279,1,0.4631,0.79819,1,0.58398,0.71875,0,,0.2263,0.79221,19.1159,0.92594,1,0.56145,0.77641,18.96604,0.92911,1,0,0,17
s32,9.bmp,12,7735,127130.75,127.13075,24106845694,512.69632,644.6976,0.50068,0.83945,126.98299,0.14777,279,1,0.52237,0.85222,1,0.56836,0.76953,0,,0.22438,0.79599,19.1752,0.92594,1,0.5592,0.77981,19.41815,0.93324,1,0,0,17
s32,9.bmp,12,7736,127148.22,127.14822,24106889918,515.26656,643.74528,0.50319,0.83821,126.98299,0.16524,279,1,0.52831,0.82576,1,0.56836,0.76953,0,,0.22342,0.79798,19.27626,0.9344,1,0.55834,0.78115,19.36892,0.9417,1,0,0,17
s32,9.bmp,12,7737,127163.56,127.16356,24106928729,517.40672,642.60096,0.50528,0.83672,126.98299,0.18057,279,1,0.52825,0.82037,1,0.54785,0.8125,0,,0.22326,0.79827,19.26801,0.94287,1,0.55823,0.78143,19.55049,0.95017,1,0,0,17
s32,9.bmp,12,7738,127181.06,127.18106,24106973022,519.31136,640.64256,0.50714,0.83417,126.98299,0.19807,279,1,0.52953,0.80351,1,0.54785,0.8125,0,,0.22194,0.80037,19.40017,0.95133,1,0.55679,0.78308,19.52899,0.95451,1,0,0,17
s32,9.bmp,12,7739,127196.84,127.19684,24107012964,517.15072,639.88992,0.50503,0.83319,126.98299,0.21385,279,1,0.47754,0.82044,1,0.54492,0.81771,0,,0.22133,0.80184,19.23078,0.95133,1,0.55611,0.7835,19.57564,0.95451,1,0,0,17
s32,9.bmp,12,7740,127213.24,127.21324,24107054512,515.2768,639.23712,0.5032,0.83234,126.98299,0.23026,279,1,0.47754,0.82044,1,0.54492,0.81771,0,,0.22125,0.80187,19.12425,0.95133,1,0.55597,0.7839,19.67468,0.95451,1,0,0,17
s32,9.bmp,12,7741,127229.66,127.22966,24107096054,516.16768,639.71328,0.50407,0.83296,126.98299,0.24667,279,1,0.51719,0.84233,1,0.54102,0.81901,0,,0.22032,0.80291,19.22075,0.95133,1,0.55519,0.78438,19.85054,0.95451,1,0,0,17
s32,9.bmp,12,7742,127246.12,127.24612,24107137759,516.1984,639.0144,0.5041,0.83205,126.98299,0.26314,279,1,0.50462,0.81751,1,0.54102,0.81901,0,,0.22028,0.80367,19.18341,0.95133,1,0.55494,0.78488,19.42951,0.95451,1,0,0,17
s32,9.bmp,12,7743,127262.85,127.26285,24107180091,516.22912,638.39232,0.50413,0.83124,126.98299,0.27986,279,1,0.50462,0.81751,1,0.53613,0.81901,0,,0.22017,0.80379,19.32941,0.95133,1,0.55492,0.78492,19.40636,0.95451,1,0,0,17
s32,9.bmp,12,7744,127279.07,127.27907,24107221123,515.26656,636.69504,0.50319,0.82903,126.98299,0.29608,279,1,0.48618,0.78925,1,0.5293,0.8151,0,,0.22002,0.80434,19.04177,0.95133,1,0.55486,0.7854,19.63461,0.95451,1,0,0,17
s32,9.bmp,12,7745,127296.16,127.29616,24107264417,514.67264,636.38784,0.50261,0.82863,126.98299,0.31317,279,1,0.4917,0.821,1,0.5293,0.8151,0,,0.22014,0.80487,18.9945,0.95133,1,0.55496,0.78568,19.42238,0.95451,1,0,0,17
s32,9.bmp,12,7746,127311.68,127.31168,24107303699,514.14016,636.11136,0.50209,0.82827,126.98299,0.32869,279,1,0.4917,0.821,1,0.5166,0.80599,0,,0.22014,0.80487,18.9945,0.95133,1,0.55498,0.78581,19.38914,0.95451,1,0,0,17
s32,9.bmp,12,7747,127328.25,127.32825,24107345632,516.3008,636.30336,0.5042,0.82852,126.98299,0.34526,279,1,0.54855,0.83383,1,0.5166,0.80599,0,,0.22053,0.80522,19.00177,0.95133,1,0.55562,0.78543,19.33363,0.95451,1,0,0,17
s32,9.bmp,12,7748,127346.41,127.34641,24107391595,515.51232,636.25728,0.50343,0.82846,126.98299,0.36342,279,1,0.48641,0.82713,1,0.51367,0.80599,0,,0.22083,0.80514,19.03726,0.95133,1,0.556,0.78445,19.30381,0.95451,1,0,0,17
s32,9.bmp,12,7749,127360.72,127.36072,24107427832,514.78528,636.21888,0.50272,0.82841,126.98299,0.37773,279,1,0.48641,0.82713,1,0.51367,0.80599,0,,0.2209,0.80513,18.88571,0.95133,1,0.5559,0.7846,19.42818,0.95451,1,0,0,17
s32,9.bmp,12,7750,127377.46,127.37746,24107470194,514.31424,636.57216,0.50226,0.82887,126.98299,0.39447,279,1,0.49115,0.83991,1,0.51172,0.80599,0,,0.22205,0.80544,18.90302,0.95133,1,0.55709,0.78381,19.52611,0.95451,1,0,0,17
s32,9.bmp,12,7751,127394.56,127.39456,24107513497,514.048,635.50464,0.502,0.82748,126.98299,0.41158,279,1,0.49546,0.79284,1,0.51172,0.80599,0,,0.22246,0.80564,18.87193,0.95133,1,0.55779,0.78353,19.10808,0.95451,1,0,0,17
s32,9.bmp,12,7752,127410.37,127.41037,24107553536,513.80224,634.5216,0.50176,0.8262,126.98299,0.42738,279,1,0.49546,0.79284,1,0.50879,0.80599,0,,0.22247,0.80565,18.894,0.95133,1,0.55772,0.78369,19.30558,0.95451,1,0,0,17
s32,9.bmp,12,7753,127426.74,127.42674,24107594967,514.00704,633.99168,0.50196,0.82551,126.98299,0.44376,279,1,0.50747,0.80687,1,0.50879,0.80599,0,,0.22353,0.80738,18.91511,0.95133,1,0.5589,0.78504,19.22762,0.95451,1,0,0,17
s32,9.bmp,12,7754,127444.7,127.4447,24107640443,513.40288,634.0224,0.50137,0.82555,126.98299,0.46172,279,1,0.48479,0.82689,1,0.50488,0.80469,0,,0.22424,0.80816,18.75287,0.95133,1,0.55962,0.78553,19.36962,0.95451,1,0,0,17
s32,9.bmp,12,7755,127459.76,127.45976,24107678542,512.8192,634.09152,0.5008,0.82564,126.98299,0.47678,279,1,0.48448,0.82825,1,0.50488,0.80469,0,,0.22428,0.80815,18.68642,0.95133,1,0.5599,0.78611,19.03335,0.95017,1,0,0,17
s32,9.bmp,12,7756,127476.18,127.47618,24107720126,512.6656,633.22368,0.50065,0.82451,126.98299,0.49319,279,1,0.49599,0.79056,1,0.50488,0.80339,0,,0.22639,0.80811,18.68589,0.947,1,0.56185,0.78693,19.29604,0.94583,1,0,0,17
s32,9.bmp,12,7757,127492.58,127.49258,24107761623,512.65536,632.89344,0.50064,0.82408,126.98299,0.5096,279,1,0.50037,0.81077,1,0.50488,0.80339,0,,0.22742,0.80777,18.98249,0.94266,1,0.56315,0.78654,18.81125,0.94149,1,0,0,17
s32,9.bmp,12,7758,127508.71,127.50871,24107802469,512.6656,632.61696,0.50065,0.82372,126.98299,0.52573,279,1,0.50096,0.81205,1,0.50488,0.80339,0,,0.22765,0.80765,18.67934,0.93832,1,0.56302,0.78707,19.24335,0.94149,1,0,0,17
s32,9.bmp,12,7759,127525.09,127.52509,24107843925,512.52224,631.71072,0.50051,0.82254,126.98299,0.5421,279,1,0.49589,0.78369,1,0.50488,0.80339,0,,0.22906,0.80847,18.95324,0.93832,1,0.56449,0.78868,19.06632,0.94149,1,0,0,17
s32,9.bmp,12,7760,127541.81,127.54181,24107886256,512.79872,632.99328,0.50078,0.82421,126.98299,0.55882,279,1,0.50987,0.88106,1,0.50488,0.80339,0,,0.22955,0.81009,18.74631,0.93832,1,0.56488,0.79037,19.08332,0.94149,1,0,0,17
s32,9.bmp,12,7761,127558.18,127.55818,24107927690,513.05472,634.20672,0.50103,0.82579,126.98299,0.5752,279,1,0.50987,0.88106,1,0.50488,0.80339,0,,0.2296,0.81036,18.933,0.93832,1,0.56498,0.79088,19.1764,0.94149,1,0,0,17
s32,9.bmp,12,7762,127574.49,127.57449,24107968978,512.74752,633.216,0.50073,0.8245,126.98299,0.59151,279,1,0.48987,0.77814,1,0.50488,0.80339,0,,0.2304,0.81269,18.97377,0.93832,1,0.56579,0.79294,18.94838,0.94149,1,0,0,17
s32,9.bmp,12,7763,127590.82,127.59082,24108010320,513.26976,633.07776,0.50124,0.82432,126.98299,0.60783,279,1,0.52013,0.81754,1,0.50488,0.80339,0,,0.23108,0.81272,18.71157,0.94266,1,0.56626,0.79303,19.07223,0.94583,1,0,0,17
s32,9.bmp,12,7764,127610.93,127.61093,24108061214,513.76128,632.89344,0.50172,0.82408,126.98299,0.62794,279,1,0.52006,0.81476,1,0.50488,0.80339,0,,0.23115,0.81293,18.93963,0.947,1,0.56644,0.79323,19.02459,0.95017,1,0,0,17
s32,9.bmp,12,7765,127623.98,127.62398,24108094267,514.01728,633.6384,0.50197,0.82505,126.98299,0.64099,279,1,0.51173,0.86306,1,0.50488,0.80339,0,,0.23246,0.8121,18.96741,0.95133,1,0.56758,0.79223,18.94052,0.95451,1,0,0,17
s32,9.bmp,12,7766,127641.02,127.64102,24108137417,512.65536,633.792,0.50064,0.82525,126.98299,0.65804,279,1,0.44728,0.83336,1,0.50488,0.80339,0,,0.23289,0.81299,19.07266,0.95133,1,0.56772,0.7922,18.96852,0.95451,1,0,0,17
s32,9.bmp,12,7767,127656.81,127.65681,24108177383,511.35488,633.9456,0.49937,0.82545,126.98299,0.67383,279,1,0.44728,0.83336,1,0.50488,0.80208,0,,0.23298,0.8126,18.80263,0.95133,1,0.56791,0.79237,19.079,0.95451,1,0,0,17
s32,9.bmp,12,7768,127674,127.674,24108220891,510.4128,633.54624,0.49845,0.82493,126.98299,0.69101,279,1,0.45997,0.80335,1,0.50488,0.80208,0,,0.23306,0.81478,18.97377,0.95133,1,0.56783,0.79402,19.09873,0.95451,1,0,0,17
s32,9.bmp,12,7769,127689.62,127.68962,24108260432,509.89056,634.39872,0.49794,0.82604,126.98299,0.70663,279,1,0.47581,0.87381,1,0.50488,0.80208,0,,0.23328,0.81572,18.92663,0.95133,1,0.56807,0.79472,19.06316,0.95451,1,0,0,17
