Subject_ID,Slide_Image,Event,CNT,Time,Time,TIME(2016/06/16 11:19:15.470),TIMETICK(f=2531396),FPOGX,FPOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
s14,8.bmp,11,8235,135299,135299,135.299,20375015683,323.51232,352.73472,0.31593,0.45929,135.18358,0.11542,385,1,0.34067,0.39781,1,0.41992,0.65365,0,,0.17793,0.33494,18.85307,0.90314,1,0.54936,0.33669,18.36235,0.90465,1,0,0,15
s14,8.bmp,11,8236,135314.68,135314.68,135.31468,20375055372,322.06848,348.57216,0.31452,0.45387,135.18358,0.1311,385,1,0.30323,0.41043,1,0.43066,0.66536,0,,0.18237,0.33083,18.16165,0.90697,1,0.553,0.33496,18.04913,0.90848,1,0,0,15
s14,8.bmp,11,8237,135330.96,135330.96,135.33096,20375096596,322.52928,346.31424,0.31497,0.45093,135.18358,0.14738,385,1,0.31901,0.42448,1,0.43066,0.66536,0,,0.18509,0.32857,18.40614,0.90697,1,0.55497,0.33382,17.67113,0.90848,1,0,0,15
s14,8.bmp,11,8238,135347.61,135347.61,135.34761,20375138741,323.0208,344.86272,0.31545,0.44904,135.18358,0.16403,385,1,0.32026,0.43018,1,0.44531,0.68229,0,,0.18564,0.32805,19.08125,0.90345,1,0.55682,0.33279,17.90919,0.90114,1,0,0,15
s14,8.bmp,11,8239,135364.04,135364.04,135.36404,20375180336,322.75456,344.04096,0.31519,0.44797,135.18358,0.18047,385,1,0.31235,0.43619,1,0.44531,0.68229,0,,0.19228,0.32017,18.02586,0.89611,1,0.56208,0.32823,17.26878,0.88982,1,0,0,15
s14,8.bmp,11,8240,135380.42,135380.42,135.38042,20375221802,325.25312,345.73824,0.31763,0.45018,135.18358,0.19684,385,1,0.3469,0.47669,1,0.46289,0.70703,0,,0.1961,0.3167,18.14567,0.88862,1,0.56538,0.32575,17.05286,0.88232,1,0,0,15
s14,8.bmp,11,8241,135396.65,135396.65,135.39665,20375262880,327.49568,347.49696,0.31982,0.45247,135.18358,0.21307,385,1,0.34822,0.48221,1,0.46289,0.70703,0,,0.1964,0.31592,18.48722,0.88112,1,0.56685,0.3244,17.90775,0.87865,1,0,0,15
s14,8.bmp,11,8242,135413.33,135413.33,135.41333,20375305101,329.5232,348.73344,0.3218,0.45408,135.18358,0.22975,385,1,0.34953,0.47658,1,0.47656,0.72656,0,,0.20233,0.30983,18.17375,0.87746,1,0.5713,0.32132,17.69853,0.87897,1,0,0,15
s14,8.bmp,11,8243,135429.81,135429.81,135.42981,20375346818,331.49952,348.9408,0.32373,0.45435,135.18358,0.24623,385,1,0.35269,0.45845,1,0.49023,0.74219,0,,0.2068,0.30749,17.81976,0.87394,1,0.5746,0.32042,17.18098,0.87545,1,0,0,15
s14,8.bmp,11,8244,135446.35,135446.35,135.44635,20375388673,332.93312,347.83488,0.32513,0.45291,135.18358,0.26277,385,1,0.34755,0.42994,1,0.49023,0.74219,0,,0.20733,0.30706,18.3145,0.89385,1,0.57666,0.32039,17.08076,0.91067,1,0,0,15
s14,8.bmp,11,8245,135462.94,135462.94,135.46294,20375430664,342.85568,349.824,0.33482,0.4555,135.18358,0.27936,385,1,0.49954,0.49957,1,0.49023,0.74219,0,,0.22514,0.30336,17.75172,0.92907,1,0.58942,0.32123,17.16965,0.9494,1,0,0,15
s14,8.bmp,11,8246,135480.16,135480.16,135.48016,20375474274,352.2048,347.03616,0.34395,0.45187,135.18358,0.29659,385,1,0.50837,0.38649,1,0.50488,0.77214,0,,0.23268,0.30182,17.75719,0.97162,1,0.59664,0.32177,15.81392,0.99196,1,0,0,15
s14,8.bmp,11,8259,135692.79,135692.79,135.69279,20376012548,327.5264,453.61152,0.31985,0.59064,135.64326,0.04953,386,1,0.31412,0.56055,1,0.50781,0.78255,0,,0.23775,0.30748,18.94036,0.9411,1,0.60111,0.3306,17.01906,0.94261,1,0,0,15
s14,8.bmp,11,8260,135708.94,135708.94,135.70894,20376053401,328.448,470.21568,0.32075,0.61226,135.64326,0.06567,386,1,0.32433,0.69872,1,0.50781,0.78255,0,,0.24113,0.30557,19.68905,0.94071,1,0.60466,0.33045,17.30835,0.94222,1,0,0,15
s14,8.bmp,11,8261,135725.4,135725.4,135.7254,20376095088,336.0768,468.24192,0.3282,0.60969,135.64326,0.08214,386,1,0.36543,0.59686,1,0.50781,0.78255,0,,0.24479,0.302,18.78459,0.94032,1,0.60797,0.32883,16.88586,0.94183,1,0,0,15
s14,8.bmp,11,8262,135743.76,135743.76,135.74376,20376141551,341.63712,467.22816,0.33363,0.60837,135.64326,0.10049,386,1,0.36621,0.60044,1,0.50781,0.78255,0,,0.24489,0.30122,19.06153,0.93594,1,0.60821,0.32792,17.07197,0.93745,1,0,0,15
s14,8.bmp,11,8263,135758.19,135758.19,135.75819,20376178079,341.83168,463.2576,0.33382,0.6032,135.64326,0.11493,386,1,0.3352,0.56704,1,0.50781,0.78255,0,,0.25044,0.29516,19.10979,0.93157,1,0.61287,0.32362,16.89088,0.93308,1,0,0,15
s14,8.bmp,11,8264,135774.54,135774.54,135.77454,20376219472,343.99232,466.57536,0.33593,0.60752,135.64326,0.13127,386,1,0.35283,0.64204,1,0.50781,0.78255,0,,0.25177,0.29108,18.29788,0.92719,1,0.61399,0.3218,16.81471,0.92871,1,0,0,15
s14,8.bmp,11,8265,135794.95,135794.95,135.79495,20376271121,345.84576,469.60128,0.33774,0.61146,135.64326,0.15169,386,1,0.35398,0.64692,1,0.50781,0.78255,0,,0.25221,0.29069,20.04886,0.92282,1,0.61457,0.32099,17.93311,0.92051,1,0,0,15
s14,8.bmp,11,8266,135807.86,135807.86,135.80786,20376303801,346.0608,472.13568,0.33795,0.61476,135.64326,0.1646,386,1,0.34004,0.64781,1,0.50781,0.79036,0,,0.25287,0.28408,18.83208,0.91462,1,0.61544,0.31427,16.40359,0.90832,1,0,0,15
s14,8.bmp,11,8267,135823.96,135823.96,135.82396,20376344548,348.1088,472.48896,0.33995,0.61522,135.64326,0.18069,386,1,0.36193,0.62023,1,0.50781,0.79036,0,,0.25336,0.28059,18.78832,0.90681,1,0.61597,0.31207,16.66526,0.90051,1,0,0,15
s14,8.bmp,11,8268,135840.27,135840.27,135.84027,20376385854,349.91104,472.96512,0.34171,0.61584,135.64326,0.19701,386,1,0.36284,0.62337,1,0.50781,0.79297,0,,0.25357,0.28052,20.21461,0.899,1,0.61601,0.31168,18.61318,0.90091,1,0,0,15
s14,8.bmp,11,8269,135856.61,135856.61,135.85661,20376427215,350.91456,475.2768,0.34269,0.61885,135.64326,0.21335,386,1,0.35549,0.65793,1,0.50781,0.79297,0,,0.2523,0.27705,19.26789,0.89939,1,0.61525,0.30763,17.52096,0.90528,1,0,0,15
s14,8.bmp,11,8270,135872.94,135872.94,135.87294,20376468554,350.0032,475.84512,0.3418,0.61959,135.64326,0.22968,386,1,0.32935,0.62996,1,0.50684,0.79297,0,,0.25168,0.27731,19.61835,0.90377,1,0.61472,0.30787,17.26502,0.90965,1,0,0,15
s14,8.bmp,11,8271,135889.45,135889.45,135.88945,20376510333,349.14304,476.17536,0.34096,0.62002,135.64326,0.24619,386,1,0.32836,0.6264,1,0.50684,0.79297,0,,0.25124,0.27755,19.47212,0.90814,1,0.61451,0.30778,17.25691,0.91403,1,0,0,15
s14,8.bmp,11,8272,135906.4,135906.4,135.9064,20376553263,357.35552,484.75392,0.34898,0.63119,135.64326,0.26314,386,1,0.47727,0.81004,1,0.50684,0.79297,0,,0.25427,0.28613,20.27171,0.91252,1,0.61697,0.31573,18.12364,0.9184,1,0,0,15
s14,8.bmp,11,8273,135922.26,135922.26,135.92226,20376593394,367.11424,490.99776,0.35851,0.63932,135.64326,0.27899,386,1,0.52043,0.77743,1,0.50684,0.79297,0,,0.25562,0.29159,20.44057,0.92072,1,0.61835,0.321,17.75469,0.9266,1,0,0,15
s14,8.bmp,11,8280,136037.7,136037.7,136.0377,20376885622,525.53728,634.93632,0.51322,0.82674,135.9883,0.04941,387,1,0.49095,0.82959,1,0.50586,0.79297,0,,0.26852,0.34306,19.91199,0.90034,1,0.63234,0.37251,16.7233,0.90185,1,0,0,15
s14,8.bmp,11,8281,136054.73,136054.73,136.05473,20376928759,525.60896,633.54624,0.51329,0.82493,135.9883,0.06644,387,1,0.51359,0.81769,1,0.50586,0.79297,0,,0.27287,0.3494,20.42508,0.89596,1,0.63691,0.37927,17.46987,0.89748,1,0,0,15
s14,8.bmp,11,8282,136074.8,136074.8,136.0748,20376979538,526.73536,630.26688,0.51439,0.82066,135.9883,0.0865,387,1,0.51987,0.79928,1,0.50586,0.79297,0,,0.27406,0.35008,20.31227,0.89596,1,0.6381,0.37978,16.8508,0.89748,1,0,0,15
s14,8.bmp,11,8283,136086.87,136086.87,136.08687,20377010108,527.52384,628.04736,0.51516,0.81777,135.9883,0.09857,387,1,0.51982,0.80043,1,0.50586,0.79297,1,,0.27486,0.35039,20.30342,0.89596,1,0.6381,0.38089,18.05535,0.89365,1,0,0,15
s14,8.bmp,11,8284,136103.24,136103.24,136.10324,20377051545,530.92352,626.46528,0.51848,0.81571,135.9883,0.11494,387,1,0.54166,0.80129,1,0.50586,0.79297,0,,0.27509,0.34899,20.30613,0.89214,1,0.63842,0.37929,17.8734,0.89333,1,0,0,15
s14,8.bmp,11,8285,136119.61,136119.61,136.11961,20377092974,531.22048,625.2672,0.51877,0.81415,135.9883,0.13132,387,1,0.52109,0.80168,1,0.50586,0.79297,0,,0.27472,0.34749,20.36026,0.89182,1,0.63861,0.37654,17.37549,0.89302,1,0,0,15
s14,8.bmp,11,8286,136136.08,136136.08,136.13608,20377134666,531.46624,623.93088,0.51901,0.81241,135.9883,0.14778,387,1,0.52124,0.79671,1,0.50586,0.79297,0,,0.27484,0.34564,20.10207,0.89549,1,0.63842,0.37514,17.90448,0.90489,1,0,0,15
s14,8.bmp,11,8287,136152.74,136152.74,136.15274,20377176827,546.75456,610.26048,0.53394,0.79461,135.9883,0.16444,387,1,0.68318,0.61665,1,0.50586,0.79297,0,,0.27599,0.33723,19.31869,0.90736,1,0.63884,0.36517,17.08471,0.91324,1,0,0,15
s14,8.bmp,11,8288,136169.91,136169.91,136.16991,20377220290,560.73216,598.25664,0.54759,0.77898,135.9883,0.18161,387,1,0.69773,0.60708,1,0.50586,0.79297,0,,0.27346,0.33402,18.94144,0.91571,1,0.63727,0.36201,17.2367,0.9216,1,0,0,15
s14,8.bmp,11,8289,136185.12,136185.12,136.18512,20377258824,572.57984,587.98848,0.55916,0.76561,135.9883,0.19682,387,1,0.69806,0.60518,1,0.50586,0.79297,3,,0.27314,0.33263,19.11626,0.92009,1,0.6368,0.36024,17.11282,0.9216,1,0,0,15
s14,8.bmp,11,8290,136203.16,136203.16,136.20316,20377304466,580.61824,579.5328,0.56701,0.7546,135.9883,0.21486,387,1,0.66899,0.61137,1,0.50586,0.79297,0,,0.26868,0.32621,18.6211,0.92009,1,0.63343,0.35288,16.48844,0.9216,1,0,0,15
s14,8.bmp,11,8291,136217.94,136217.94,136.21794,20377341875,587.70432,572.57472,0.57393,0.74554,135.9883,0.22964,387,1,0.67087,0.61875,1,0.50586,0.79297,0,,0.26667,0.32352,18.58058,0.92391,1,0.63169,0.3498,15.91632,0.92543,1,0,0,15
s14,8.bmp,11,8298,136333.01,136333.01,136.33301,20377633166,683.45856,462.5664,0.66744,0.6023,136.28365,0.04936,388,1,0.65734,0.59433,1,0.50586,0.79297,0,,0.25492,0.3295,19.29941,0.88448,1,0.62224,0.35018,17.69613,0.89037,1,0,0,15
s14,8.bmp,11,8299,136349.37,136349.37,136.34937,20377674560,667.8016,465.76128,0.65215,0.60646,136.28365,0.06572,388,1,0.59098,0.62308,1,0.50586,0.79297,0,,0.25194,0.33478,20.14883,0.88886,1,0.62036,0.35372,17.02648,0.89474,1,0,0,15
s14,8.bmp,11,8300,136366.78,136366.78,136.36678,20377718643,649.70752,452.5824,0.63448,0.5893,136.28365,0.08313,388,1,0.54617,0.5035,1,0.50586,0.79297,0,,0.24936,0.33546,19.62042,0.89323,1,0.61717,0.35416,15.73339,0.89912,1,0,0,15
s14,8.bmp,11,8301,136382.2,136382.2,136.3822,20377757699,636.80512,442.70592,0.62188,0.57644,136.28365,0.09856,388,1,0.54624,0.49926,1,0.50586,0.79297,0,,0.24894,0.33507,18.68102,0.8976,1,0.61657,0.35402,16.52741,0.90349,1,0,0,14
s14,8.bmp,11,8302,136399.14,136399.14,136.39914,20377800569,626.5856,429.17376,0.6119,0.55882,136.28365,0.11549,388,1,0.54205,0.43552,1,0.50586,0.79297,0,,0.24722,0.3382,19.54404,0.90198,1,0.61549,0.35606,16.1016,0.91138,1,0,0,14
s14,8.bmp,11,8303,136415.07,136415.07,136.41507,20377840903,616.96,417.07776,0.6025,0.54307,136.28365,0.13142,388,1,0.52734,0.41709,1,0.50586,0.79297,0,,0.24692,0.33873,19.55871,0.91369,1,0.61552,0.35639,16.07835,0.92309,1,0,0,14
s14,8.bmp,11,8304,136432.57,136432.57,136.43257,20377885192,609.24928,406.64832,0.59497,0.52949,136.28365,0.14893,388,1,0.52715,0.40721,1,0.50586,0.79297,0,,0.24695,0.33855,18.91462,0.92541,1,0.61496,0.35671,15.86205,0.93043,1,0,0,14
s14,8.bmp,11,8305,136448.09,136448.09,136.44809,20377924491,604.14976,401.96352,0.58999,0.52339,136.28365,0.16444,388,1,0.54022,0.46238,1,0.50586,0.79297,0,,0.24614,0.33682,18.19493,0.93275,1,0.61526,0.35596,15.90048,0.93426,1,0,0,14
s14,8.bmp,11,8306,136464.34,136464.34,136.46434,20377965623,599.15264,398.33856,0.58511,0.51867,136.28365,0.18069,388,1,0.53135,0.46678,1,0.50586,0.79297,0,,0.24624,0.33497,17.75368,0.92837,1,0.6154,0.35467,15.45342,0.92988,1,0,0,14
s14,8.bmp,11,8307,136480.83,136480.83,136.48083,20378007376,594.91328,395.52,0.58097,0.515,136.28365,0.19719,388,1,0.53135,0.47103,1,0.50586,0.79297,0,,0.24628,0.3354,19.53858,0.924,1,0.61483,0.35317,16.26348,0.92551,1,0,0,14
s14,8.bmp,11,8308,136497.48,136497.48,136.49748,20378049504,592.39424,391.64928,0.57851,0.50996,136.28365,0.21384,388,1,0.54652,0.44432,1,0.50586,0.79297,0,,0.24618,0.3312,17.74405,0.91962,1,0.61475,0.35103,16.35505,0.92114,1,0,0,14
s14,8.bmp,11,8312,136562.97,136562.97,136.56297,20378215316,540.38528,356.61312,0.52772,0.46434,136.51369,0.04929,389,1,0.51987,0.4606,1,0.50586,0.79297,0,,0.24569,0.33059,19.06332,0.89885,1,0.61405,0.34929,16.41023,0.89653,1,0,0,14
s14,8.bmp,11,8313,136579.38,136579.38,136.57938,20378256815,538.80832,356.34432,0.52618,0.46399,136.51369,0.06569,389,1,0.52005,0.46261,1,0.50586,0.79297,0,,0.24567,0.33043,18.92015,0.89502,1,0.61395,0.34931,16.15126,0.89653,1,0,0,14
s14,8.bmp,11,8314,136596.1,136596.1,136.5961,20378299175,533.44256,350.784,0.52094,0.45675,136.51369,0.08241,389,1,0.4947,0.42054,1,0.50586,0.79297,0,,0.24587,0.33018,19.08904,0.89502,1,0.61389,0.34934,16.33949,0.89653,1,0,0,14
s14,8.bmp,11,8315,136612.24,136612.24,136.61224,20378340007,530.98496,347.22048,0.51854,0.45211,136.51369,0.09856,389,1,0.50415,0.42423,1,0.50586,0.79297,0,,0.24579,0.33127,19.30995,0.89502,1,0.61408,0.34975,15.87343,0.89653,1,0,0,14
s14,8.bmp,11,8316,136629.03,136629.03,136.62903,20378382519,529.12128,344.1408,0.51672,0.4481,136.51369,0.11534,389,1,0.50402,0.42004,1,0.50488,0.79297,0,,0.24577,0.33058,18.35633,0.899,1,0.61404,0.35091,16.11786,0.90051,1,0,0,14
s14,8.bmp,11,8317,136645.63,136645.63,136.64563,20378424546,531.85536,338.66496,0.51939,0.44097,136.51369,0.13194,389,1,0.54072,0.38395,1,0.50488,0.79297,0,,0.24542,0.3338,19.21235,0.90298,1,0.61403,0.35203,15.66679,0.9045,1,0,0,14
s14,8.bmp,11,8318,136662.03,136662.03,136.66203,20378466071,532.21376,335.43168,0.51974,0.43676,136.51369,0.14835,389,1,0.52288,0.39892,1,0.50488,0.79297,0,,0.24541,0.33426,18.9718,0.91079,1,0.61386,0.3533,16.21439,0.9123,1,0,0,14
s14,8.bmp,11,8319,136682.02,136682.02,136.68202,20378516674,532.50048,332.5056,0.52002,0.43295,136.51369,0.16833,389,1,0.52285,0.39484,1,0.50488,0.79297,0,,0.24537,0.33335,17.77399,0.91462,1,0.61446,0.35369,16.01457,0.91613,1,0,0,14
s14,8.bmp,11,8320,136696.35,136696.35,136.69635,20378552924,533.23776,330.56256,0.52074,0.43042,136.51369,0.18266,389,1,0.52861,0.40259,1,0.50488,0.79297,0,,0.2458,0.33644,19.29967,0.91845,1,0.61503,0.35494,16.19969,0.91996,1,0,0,14
s14,8.bmp,11,8321,136711.23,136711.23,136.71123,20378590582,533.01248,329.57184,0.52052,0.42913,136.51369,0.19754,389,1,0.51793,0.41367,1,0.50488,0.79297,0,,0.24562,0.33701,18.79259,0.91845,1,0.61522,0.35575,15.90203,0.91996,1,0,0,14
s14,8.bmp,11,8322,136727.25,136727.25,136.72725,20378631149,532.82816,328.72704,0.52034,0.42803,136.51369,0.21356,389,1,0.51793,0.41367,1,0.50488,0.79297,0,,0.24584,0.33695,18.51876,0.91845,1,0.61483,0.35672,15.54768,0.91996,1,0,0,14
s14,8.bmp,11,8323,136744.13,136744.13,136.74413,20378673856,532.25472,323.47392,0.51978,0.42119,136.51369,0.23044,389,1,0.51198,0.32549,1,0.50488,0.79297,0,,0.24503,0.33981,19.03878,0.91845,1,0.6149,0.35819,15.91152,0.91598,1,0,0,14
s14,8.bmp,11,8324,136760.7,136760.7,136.7607,20378715832,531.61984,324.07296,0.51916,0.42197,136.51369,0.24701,389,1,0.50984,0.4336,1,0.50488,0.79297,0,,0.24483,0.34049,19.32775,0.91447,1,0.61421,0.35824,15.89543,0.912,1,0,0,14
s14,8.bmp,11,8325,136786.68,136786.68,136.78668,20378781588,531.06688,324.67968,0.51862,0.42276,136.51369,0.27299,389,1,0.51,0.43542,1,0.50488,0.79297,0,,0.2448,0.34053,18.75478,0.91048,1,0.61469,0.35998,16.0108,0.91239,1,0,0,14
s14,8.bmp,11,8326,136793.49,136793.49,136.79349,20378798817,539.47392,331.2768,0.52683,0.43135,136.51369,0.2798,389,1,0.6665,0.57731,1,0.50488,0.79297,0,,0.24897,0.34754,18.54514,0.91088,1,0.61696,0.36518,16.06666,0.91676,1,0,0,14
s14,8.bmp,11,8327,136809.37,136809.37,136.80937,20378839020,548.77184,334.9632,0.53591,0.43615,136.51369,0.29568,389,1,0.69928,0.52256,1,0.50391,0.79297,0,,0.2478,0.3497,19.47349,0.91525,1,0.61737,0.36637,16.06667,0.92114,1,0,0,14
s14,8.bmp,11,8328,136827.03,136827.03,136.82703,20378883716,557.18912,338.05824,0.54413,0.44018,136.51369,0.31334,389,1,0.70035,0.51688,1,0.50391,0.79297,0,,0.24829,0.35096,18.72155,0.92361,1,0.61713,0.36761,16.04488,0.92512,1,0,0,14
s14,8.bmp,11,8329,136842.65,136842.65,136.84265,20378923298,563.3024,342.7968,0.5501,0.44635,136.51369,0.32896,389,1,0.66949,0.56969,1,0.50195,0.79167,0,,0.24587,0.3549,19.16003,0.92759,1,0.616,0.37199,15.54761,0.9291,1,0,0,14
s14,8.bmp,11,8336,136957.24,136957.24,136.95724,20379213373,624.55808,478.37952,0.60992,0.62289,136.90805,0.04919,390,1,0.55308,0.63436,1,0.49805,0.79036,0,,0.21985,0.35612,19.03652,0.91447,1,0.59087,0.36976,15.78094,0.912,1,0,0,14
s14,8.bmp,11,8337,136973.77,136973.77,136.97377,20379255177,612.9152,480.13824,0.59855,0.62518,136.90805,0.06572,390,1,0.55308,0.63436,1,0.49805,0.79036,0,,0.2187,0.35568,18.87204,0.91447,1,0.59039,0.36931,16.34262,0.912,1,0,0,14
s14,8.bmp,11,8338,136990.22,136990.22,136.99022,20379296814,600.7296,485.36832,0.58665,0.63199,136.90805,0.08217,390,1,0.5271,0.66605,1,0.49805,0.78906,0,,0.21167,0.35628,18.90409,0.91447,1,0.58355,0.36448,15.8101,0.91598,1,0,0,14
s14,8.bmp,11,8339,137010.35,137010.35,137.01035,20379347792,587.86816,489.73056,0.57409,0.63767,136.90805,0.10229,390,1,0.49878,0.67174,1,0.49805,0.78906,0,,0.20857,0.3571,19.10727,0.91845,1,0.58044,0.36415,16.04675,0.91996,1,0,0,14
s14,8.bmp,11,8340,137023.54,137023.54,137.02354,20379381175,578.21184,492.864,0.56466,0.64175,136.90805,0.11549,390,1,0.49863,0.6703,1,0.49805,0.78776,0,,0.20798,0.35674,18.72867,0.92243,1,0.57957,0.36327,16.558,0.92011,1,0,0,14
s14,8.bmp,11,8341,137040.07,137040.07,137.04007,20379423008,567.92064,488.6784,0.55461,0.6363,136.90805,0.13202,390,1,0.47422,0.59273,1,0.49805,0.78776,0,,0.20254,0.35647,19.20502,0.92258,1,0.57446,0.36246,16.67854,0.92027,1,0,0,14
s14,8.bmp,11,8342,137057.82,137057.82,137.05782,20379467944,550.53312,472.84992,0.53763,0.61569,136.90805,0.14977,390,1,0.38483,0.43019,1,0.49805,0.78776,0,,0.19857,0.34964,18.17369,0.92274,1,0.57066,0.35684,17.24519,0.92042,1,0,0,14
s14,8.bmp,11,8343,137072.3,137072.3,137.0723,20379504603,536.35072,460.03968,0.52378,0.59901,136.90805,0.16425,390,1,0.38524,0.43213,1,0.49805,0.78776,0,,0.19754,0.34769,19.28108,0.91891,1,0.56931,0.35378,17.4015,0.92042,1,0,0,14
s14,8.bmp,11,8344,137088.71,137088.71,137.08871,20379546166,520.0896,434.58816,0.5079,0.56587,136.90805,0.18066,390,1,0.33319,0.20138,1,0.49805,0.78776,0,,0.19404,0.34016,18.39748,0.91891,1,0.56574,0.34778,17.74937,0.91644,1,0,0,14
s14,8.bmp,11,8345,137105.21,137105.21,137.10521,20379587905,507.92448,412.76928,0.49602,0.53746,136.90805,0.19716,390,1,0.35356,0.19648,1,0.49805,0.78776,0,,0.19285,0.3378,18.00648,0.91493,1,0.56464,0.34611,18.09317,0.91246,1,0,0,14
s14,8.bmp,11,8352,137220.52,137220.52,137.22052,20379879796,386.75456,205.88544,0.37769,0.26808,137.17088,0.04964,391,1,0.39851,0.27475,1,0.50195,0.78776,0,,0.18817,0.31769,18.75803,0.91845,1,0.56077,0.32884,18.60596,0.91613,1,0,0,14
s14,8.bmp,11,8353,137236.5,137236.5,137.2365,20379920274,385.024,203.2512,0.376,0.26465,137.17088,0.06561,391,1,0.36922,0.25097,1,0.50195,0.78776,0,,0.18921,0.31035,18.70196,0.91462,1,0.56175,0.32247,18.69288,0.9123,1,0,0,14
s14,8.bmp,11,8354,137253.27,137253.27,137.25327,20379962689,393.19552,206.1696,0.38398,0.26845,137.17088,0.08238,391,1,0.42386,0.28741,1,0.50293,0.78776,0,,0.18992,0.30688,18.74902,0.91079,1,0.56248,0.32036,18.90513,0.90848,1,0,0,14
s14,8.bmp,11,8355,137269.42,137269.42,137.26942,20380003626,399.02208,207.95904,0.38967,0.27078,137.17088,0.09854,391,1,0.42384,0.28481,1,0.50293,0.78776,0,,0.18974,0.30548,19.0461,0.91095,1,0.56255,0.31754,18.75406,0.91246,1,0,0,14
s14,8.bmp,11,8356,137286.15,137286.15,137.28615,20380045959,398.78656,196.27776,0.38944,0.25557,137.17088,0.11526,391,1,0.38782,0.1491,1,0.50293,0.78776,0,,0.19155,0.29805,18.57001,0.91493,1,0.56375,0.31202,18.89639,0.91246,1,0,0,14
s14,8.bmp,11,8357,137302.7,137302.7,137.3027,20380087847,392.92928,186.72384,0.38372,0.24313,137.17088,0.13182,391,1,0.33798,0.14361,1,0.50293,0.78776,0,,0.19265,0.29593,19.10913,0.91493,1,0.56475,0.30968,18.89668,0.91246,1,0,0,14
s14,8.bmp,11,8358,137319,137319,137.319,20380129106,388.2496,179.08224,0.37915,0.23318,137.17088,0.14812,391,1,0.33798,0.14361,1,0.50293,0.78776,0,,0.19295,0.29491,19.55722,0.91493,1,0.56537,0.30799,18.97302,0.91246,1,0,0,14
s14,8.bmp,11,8359,137360.37,137360.37,137.36037,20380233827,387.85024,176.30976,0.37876,0.22957,137.17088,0.18948,391,1,0.37487,0.19342,1,0.50293,0.78776,0,,0.1971,0.28983,18.70189,0.91493,1,0.56951,0.304,18.92063,0.91644,1,0,0,14
s14,8.bmp,11,8360,137368.5,137368.5,137.3685,20380254404,387.39968,173.35296,0.37832,0.22572,137.17088,0.19762,391,1,0.37349,0.18344,1,0.50293,0.78776,0,,0.19721,0.2895,19.30482,0.92274,1,0.57,0.30292,18.72978,0.92425,1,0,0,14
s14,8.bmp,11,8361,137384.81,137384.81,137.38481,20380295712,387.6864,171.86304,0.3786,0.22378,137.17088,0.21393,391,1,0.38193,0.20047,1,0.50293,0.78776,0,,0.19916,0.28646,18.80996,0.93055,1,0.57151,0.30081,18.77315,0.93206,1,0,0,14
s14,8.bmp,11,8362,137400.71,137400.71,137.40071,20380335955,385.75104,168.44544,0.37671,0.21933,137.17088,0.22983,391,1,0.35219,0.16144,1,0.50293,0.78776,0,,0.19986,0.28559,18.63013,0.93835,1,0.57203,0.29972,18.93894,0.93589,1,0,0,14
s14,8.bmp,11,8363,137417.85,137417.85,137.41785,20380379311,384.14336,165.87264,0.37514,0.21598,137.17088,0.24696,391,1,0.35316,0.16907,1,0.50293,0.78776,0,,0.19984,0.28545,19.42268,0.93437,1,0.57243,0.29861,19.02234,0.92808,1,0,0,14
s14,8.bmp,11,8364,137433.98,137433.98,137.43398,20380420168,381.52192,163.20768,0.37258,0.21251,137.17088,0.26309,391,1,0.3342,0.16044,1,0.50293,0.78776,0,,0.20119,0.28293,18.79587,0.92656,1,0.57322,0.29571,18.31152,0.92027,1,0,0,14
s14,8.bmp,11,8365,137450.06,137450.06,137.45006,20380460881,381.61408,162.5472,0.37267,0.21165,137.17088,0.27917,391,1,0.37412,0.19791,1,0.50293,0.78776,0,,0.20159,0.28247,18.72921,0.91876,1,0.57351,0.2951,18.98268,0.91246,1,0,0,14
s14,8.bmp,11,8369,137516.17,137516.17,137.51617,20380628224,374.20032,158.04672,0.36543,0.20579,137.46684,0.04933,392,1,0.37812,0.21167,1,0.50293,0.78776,0,,0.20288,0.28153,19.15037,0.88752,1,0.57549,0.29241,19.03959,0.88505,1,0,0,14
s14,8.bmp,11,8370,137532.68,137532.68,137.53268,20380670031,370.31936,159.552,0.36164,0.20775,137.46684,0.06584,392,1,0.3465,0.21558,1,0.50293,0.78776,0,,0.20499,0.28046,18.84913,0.88354,1,0.57729,0.29113,18.69546,0.88505,1,0,0,14
s14,8.bmp,11,8371,137549.01,137549.01,137.54901,20380711360,372.15232,159.7056,0.36343,0.20795,137.46684,0.08217,392,1,0.37236,0.20899,1,0.50293,0.78776,0,,0.2058,0.28068,18.61774,0.88737,1,0.57811,0.29088,18.86727,0.88888,1,0,0,14
s14,8.bmp,11,8372,137566.13,137566.13,137.56613,20380754708,373.27872,158.976,0.36453,0.207,137.46684,0.09929,392,1,0.37113,0.20131,1,0.50293,0.78776,0,,0.20598,0.2809,18.70969,0.89517,1,0.57853,0.29114,18.74466,0.89286,1,0,0,14
