Subject_ID,Slide_Image,Event,CNT,TIME(2016/06/14 13:19:33.936),TIME,TIMETICK(f=2531455),FPOGX,FPOGY,xpos,ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
S3,11.bmp,14,10250,168.4006,168400.6,42946784076,532.45952,460.00896,0.51998,0.59897,168.0351,0.36551,388,1,0.47523,0.62084,1,0.69629,0.47266,0,,0.07909,0.13644,14.03987,0.94902,1,0.46613,0.11325,13.77899,0.94948,1,0,0,4
S3,11.bmp,14,10251,168.4131,168413.1,42946815728,530.5856,460.88448,0.51815,0.60011,168.0351,0.37801,388,1,0.4759,0.62625,1,0.69629,0.47266,0,,0.07846,0.13659,13.36701,0.94114,1,0.46601,0.11324,13.83757,0.94161,1,0,0,4
S3,11.bmp,14,10252,168.42964,168429.64,42946857598,529.3568,462.55872,0.51695,0.60229,168.0351,0.39455,388,1,0.4882,0.65469,1,0.69629,0.47266,0,,0.07816,0.13658,13.44264,0.93327,1,0.46593,0.11332,13.78633,0.93373,1,0,0,4
S3,11.bmp,14,10253,168.44574,168445.74,42946898320,526.52032,463.46496,0.51418,0.60347,168.0351,0.41064,388,1,0.44492,0.6331,1,0.69629,0.47266,0,,0.07793,0.13709,14.53406,0.92959,1,0.46581,0.11315,13.53939,0.93005,1,0,0,4
S3,11.bmp,14,10257,168.51126,168511.26,42947064214,482.32448,494.06976,0.47102,0.64332,168.46205,0.04921,389,1,0.45994,0.64142,1,0.69629,0.47266,0,,0.07655,0.136,13.97599,0.92592,1,0.46322,0.11247,14.03846,0.92267,1,0,0,4
S3,11.bmp,14,10258,168.52785,168527.85,42947106178,455.12704,463.73376,0.44446,0.60382,168.46205,0.0658,389,1,0.33822,0.44583,1,0.69629,0.47266,0,,0.07429,0.13264,13.60591,0.91854,1,0.4604,0.10889,13.71387,0.91897,1,0,0,4
S3,11.bmp,14,10259,168.54396,168543.96,42947146972,432.44544,443.42016,0.42231,0.57737,168.46205,0.08191,389,1,0.31158,0.44513,1,0.69629,0.47266,0,,0.07415,0.13267,13.58608,0.91483,1,0.46052,0.10873,13.99572,0.91527,1,0,0,4
S3,11.bmp,14,10260,168.56065,168560.65,42947189234,416.21504,428.71296,0.40646,0.55822,168.46205,0.0986,389,1,0.31133,0.44333,1,0.69336,0.47135,0,,0.07359,0.13247,13.83027,0.9148,1,0.45945,0.10875,14.03477,0.91894,1,0,0,4
S3,11.bmp,14,10261,168.57744,168577.44,42947231727,406.36416,417.60768,0.39684,0.54376,168.46205,0.11539,389,1,0.32949,0.44248,1,0.69336,0.47135,0,,0.07288,0.13214,13.35026,0.91848,1,0.45914,0.10875,13.87918,0.91894,1,0,0,4
S3,11.bmp,14,10262,168.59367,168593.67,42947272801,399.75936,408.13056,0.39039,0.53142,168.46205,0.13162,389,1,0.33883,0.43277,1,0.69336,0.47135,0,,0.07242,0.13229,13.69975,0.91848,1,0.45898,0.10862,13.79779,0.91894,1,0,0,4
S3,11.bmp,14,10263,168.61008,168610.08,42947314352,394.48576,400.55808,0.38524,0.52156,168.46205,0.14803,389,1,0.33883,0.43277,1,0.69336,0.47135,0,,0.07214,0.13264,13.8021,0.91848,1,0.45844,0.10842,13.87183,0.91894,1,0,0,4
S3,11.bmp,14,10264,168.62616,168626.16,42947355050,389.25312,395.74272,0.38013,0.51529,168.46205,0.16411,389,1,0.32904,0.4526,1,0.69336,0.47005,0,,0.07177,0.13232,13.17681,0.91848,1,0.4581,0.10874,13.99905,0.92262,1,0,0,4
S3,11.bmp,14,10265,168.6429,168642.9,42947397432,385.85344,388.55424,0.37681,0.50593,168.46205,0.18085,389,1,0.34028,0.40293,1,0.69336,0.47005,0,,0.07159,0.13247,12.95953,0.92586,1,0.4581,0.10874,13.99905,0.93,1,0,0,4
S3,11.bmp,14,10266,168.65955,168659.55,42947439587,382.8224,381.94944,0.37385,0.49733,168.46205,0.19749,389,1,0.33842,0.39416,1,0.69336,0.47005,0,,0.0711,0.13284,13.43217,0.93324,1,0.45806,0.10871,14.00146,0.94158,1,0,0,4
S3,11.bmp,14,10270,168.73286,168732.86,42947625174,334.87872,370.12224,0.32703,0.48193,168.67555,0.05731,390,1,0.33927,0.51767,1,0.69336,0.47005,0,,0.06945,0.13262,13.82957,0.95321,1,0.45666,0.10832,14.0558,0.95368,1,0,0,4
S3,11.bmp,14,10271,168.74815,168748.15,42947663873,341.25824,363.27936,0.33326,0.47302,168.67555,0.0726,390,1,0.3582,0.4374,1,0.69336,0.47005,0,,0.06939,0.13276,13.71369,0.95321,1,0.45679,0.1084,14.10768,0.95368,1,0,0,4
S3,11.bmp,14,10272,168.75778,168757.78,42947688253,345.64096,359.12448,0.33754,0.46761,168.67555,0.08223,390,1,0.35895,0.44052,1,0.69336,0.47005,0,,0.06947,0.13278,13.54525,0.94954,1,0.45652,0.10814,14.05228,0.95,1,0,0,4
S3,11.bmp,14,10273,168.77419,168774.19,42947729762,347.91424,359.44704,0.33976,0.46803,168.67555,0.09863,390,1,0.35308,0.47058,1,0.69336,0.47005,0,,0.06933,0.13315,13.65532,0.94586,1,0.45624,0.10815,14.06584,0.94632,1,0,0,4
S3,11.bmp,14,10274,168.79054,168790.54,42947771197,346.66496,359.44704,0.33854,0.46803,168.67555,0.11499,390,1,0.32994,0.46803,1,0.69336,0.47005,0,,0.06897,0.13327,13.68941,0.93799,1,0.45612,0.10807,13.56138,0.93845,1,0,0,4
S3,11.bmp,14,10275,168.80711,168807.11,42947813138,345.79456,359.74656,0.33769,0.46842,168.67555,0.13156,390,1,0.33092,0.4715,1,0.69336,0.47005,0,,0.06875,0.13292,13.29172,0.93379,1,0.45576,0.10836,13.91063,0.93425,1,0,0,4
S3,11.bmp,14,10276,168.8237,168823.7,42947855121,342.77376,357.01248,0.33474,0.46486,168.67555,0.14815,390,1,0.3082,0.4328,1,0.69336,0.47005,0,,0.06826,0.13315,13.38831,0.92959,1,0.45561,0.10865,13.99212,0.93005,1,0,0,4
S3,11.bmp,14,10277,168.84406,168844.06,42947906662,341.97504,355.93728,0.33396,0.46346,168.67555,0.1685,390,1,0.32612,0.44946,1,0.69336,0.46875,0,,0.0686,0.1335,13.48462,0.92959,1,0.45571,0.10863,13.93767,0.93005,1,0,0,4
S3,11.bmp,14,10278,168.85603,168856.03,42947936988,341.2992,355.03872,0.3333,0.46229,168.67555,0.18048,390,1,0.32612,0.44946,1,0.69336,0.46875,0,,0.06965,0.13267,13.09445,0.92959,1,0.45713,0.10841,13.56231,0.93005,1,0,0,4
S3,11.bmp,14,10279,168.87276,168872.76,42947979323,366.27456,355.09248,0.35769,0.46236,168.67555,0.1972,390,1,0.65031,0.46316,1,0.69336,0.46875,0,,0.07559,0.13196,13.34719,0.92959,1,0.46165,0.10815,14.0764,0.93373,1,0,0,4
S3,11.bmp,14,10280,168.8896,168889.6,42948021953,389.9392,352.88832,0.3808,0.45949,168.67555,0.21405,390,1,0.6812,0.42218,1,0.69336,0.46875,0,,0.07671,0.13214,13.62702,0.93327,1,0.4627,0.10821,13.76736,0.93741,1,0,0,4
S3,11.bmp,14,10281,168.90555,168905.55,42948062300,410.4704,350.79936,0.40085,0.45677,168.67555,0.23,390,1,0.68166,0.41873,1,0.69336,0.46875,0,,0.07788,0.13192,13.81956,0.93694,1,0.46372,0.10818,13.56364,0.94108,1,0,0,4
S3,11.bmp,14,10288,169.02089,169020.89,42948354294,676.36224,277.76256,0.66051,0.36167,168.97113,0.04976,391,1,0.68086,0.33221,1,0.69043,0.45964,0,,0.07483,0.13307,13.89738,0.92959,1,0.46131,0.1086,13.89271,0.93005,1,0,0,4
S3,11.bmp,14,10289,169.03781,169037.81,42948397134,683.264,274.32192,0.66725,0.35719,168.97113,0.06668,391,1,0.69418,0.3393,1,0.69043,0.45964,0,,0.07491,0.13309,14.15572,0.92959,1,0.46124,0.10851,14.10017,0.93005,1,0,0,4
S3,11.bmp,14,10290,169.05461,169054.61,42948439653,687.7696,272.5248,0.67165,0.35485,168.97113,0.08348,391,1,0.69367,0.34312,1,0.69043,0.45964,0,,0.07433,0.13322,14.09733,0.92592,1,0.46081,0.10848,13.72022,0.92638,1,0,0,4
S3,11.bmp,14,10291,169.06963,169069.63,42948477661,689.99168,271.69536,0.67382,0.35377,168.97113,0.0985,391,1,0.68686,0.34729,1,0.68848,0.45573,0,,0.07372,0.13343,13.97875,0.92224,1,0.46004,0.10865,13.95036,0.92638,1,0,0,4
S3,11.bmp,14,10292,169.08629,169086.29,42948519866,691.37408,273.83808,0.67517,0.35656,168.97113,0.11516,391,1,0.68457,0.37612,1,0.68652,0.45052,0,,0.07361,0.13329,13.92156,0.92224,1,0.45971,0.10851,13.70801,0.92638,1,0,0,4
S3,11.bmp,14,10293,169.10326,169103.26,42948562815,692.43904,275.51232,0.67621,0.35874,168.97113,0.13213,391,1,0.68457,0.37612,1,0.68652,0.45052,0,,0.07313,0.13379,13.86943,0.92224,1,0.45942,0.10826,13.37723,0.92638,1,0,0,4
S3,11.bmp,14,10294,169.11937,169119.37,42948603577,689.6128,277.66272,0.67345,0.36154,168.97113,0.14824,391,1,0.64861,0.38674,1,0.68359,0.44531,0,,0.0727,0.13385,13.99296,0.92224,1,0.45947,0.10828,13.86399,0.9227,1,0,0,4
S3,11.bmp,14,10295,169.1357,169135.7,42948644936,689.60256,277.3632,0.67344,0.36115,168.97113,0.16457,391,1,0.67329,0.35725,1,0.68359,0.44531,0,,0.0727,0.13385,13.99296,0.91856,1,0.45941,0.10834,13.87415,0.91903,1,0,0,4
S3,11.bmp,14,10296,169.15791,169157.91,42948701175,689.5616,277.25568,0.6734,0.36101,168.97113,0.18678,391,1,0.67295,0.35951,1,0.68359,0.44401,0,,0.07276,0.13346,14.14733,0.91856,1,0.45903,0.10819,14.03384,0.91532,1,0,0,4
S3,11.bmp,14,10297,169.16832,169168.32,42948727496,688.128,278.69184,0.672,0.36288,168.97113,0.19719,391,1,0.65531,0.38529,1,0.68359,0.44401,0,,0.07259,0.13355,13.98373,0.91486,1,0.45883,0.10827,13.9338,0.91529,1,0,0,4
S3,11.bmp,14,10298,169.1866,169186.6,42948773794,690.74944,282.93888,0.67456,0.36841,168.97113,0.21547,391,1,0.70776,0.44038,1,0.68359,0.44401,0,,0.07243,0.13345,13.8998,0.91483,1,0.45883,0.10836,13.88994,0.91527,1,0,0,4
S3,11.bmp,14,10299,169.20139,169201.39,42948811210,693.0432,286.53312,0.6768,0.37309,168.97113,0.23026,391,1,0.70818,0.43849,1,0.68359,0.44401,0,,0.07231,0.13355,14.12761,0.9148,1,0.4587,0.1083,13.96741,0.91894,1,0,0,4
S3,11.bmp,14,10300,169.21768,169217.68,42948852458,693.06368,287.66208,0.67682,0.37456,168.97113,0.24655,391,1,0.67709,0.39666,1,0.68262,0.44401,0,,0.07174,0.13372,13.98876,0.91848,1,0.45848,0.10835,13.88572,0.92262,1,0,0,4
S3,11.bmp,14,10301,169.2343,169234.3,42948894526,693.77024,287.14752,0.67751,0.37389,168.97113,0.26317,391,1,0.68854,0.36328,1,0.68262,0.44401,0,,0.07174,0.13364,14.16731,0.92216,1,0.4586,0.1085,14.1349,0.9263,1,0,0,4
S3,11.bmp,14,10302,169.25069,169250.69,42948936025,694.39488,286.6944,0.67812,0.3733,168.97113,0.27956,391,1,0.68854,0.36328,1,0.68262,0.44401,0,,0.07176,0.13367,14.14986,0.92216,1,0.45828,0.10859,13.99736,0.9263,1,0,0,4
S3,11.bmp,14,10303,169.26717,169267.17,42948977724,696.13568,287.01696,0.67982,0.37372,168.97113,0.29604,391,1,0.71039,0.38112,1,0.68262,0.44401,0,,0.07212,0.13367,14.18533,0.92216,1,0.45894,0.10836,14.02269,0.92262,1,0,0,4
S3,11.bmp,14,10304,169.2836,169283.6,42949019352,697.78432,285.91872,0.68143,0.37229,168.97113,0.31247,391,1,0.71207,0.34525,1,0.68262,0.44271,0,,0.07231,0.1337,14.21337,0.92218,1,0.45902,0.10842,14.33659,0.92265,1,0,0,4
S3,11.bmp,14,10305,169.29993,169299.93,42949060675,699.27936,284.928,0.68289,0.371,168.97113,0.3288,391,1,0.71207,0.34522,1,0.68262,0.44271,0,,0.0724,0.13365,14.14887,0.92221,1,0.45893,0.10843,14.10432,0.92267,1,0,0,4
S3,11.bmp,14,10306,169.3166,169316.6,42949102870,699.79136,284.83584,0.68339,0.37088,168.97113,0.34547,391,1,0.69382,0.36821,1,0.68262,0.44271,0,,0.07199,0.13371,14.19549,0.92224,1,0.45901,0.10823,14.1907,0.9227,1,0,0,4
S3,11.bmp,14,10307,169.33287,169332.87,42949144045,699.46368,284.90496,0.68307,0.37097,168.97113,0.36174,391,1,0.67621,0.37293,1,0.68262,0.44271,0,,0.07167,0.13374,13.95975,0.91856,1,0.45868,0.1087,14.18717,0.91903,1,0,0,4
S3,11.bmp,14,10308,169.34937,169349.37,42949185806,699.21792,284.75136,0.68283,0.37077,168.97113,0.37823,391,1,0.67711,0.36623,1,0.68262,0.44271,0,,0.07127,0.13388,14.00132,0.92273,1,0.458,0.10843,13.96384,0.92739,1,0,0,4
S3,11.bmp,14,10309,169.36557,169365.57,42949226852,700.37504,282.83136,0.68396,0.36827,168.97113,0.39444,391,1,0.71115,0.30826,1,0.68262,0.44271,0,,0.07113,0.13416,14.53981,0.93109,1,0.45768,0.10867,14.01552,0.93943,1,0,0,4
S3,11.bmp,14,10310,169.38393,169383.93,42949273327,700.65152,280.4352,0.68423,0.36515,168.97113,0.4128,391,1,0.69102,0.2871,1,0.68262,0.44271,0,,0.0712,0.13412,14.68519,0.94313,1,0.45789,0.10857,13.6725,0.95147,1,0,0,4
S3,11.bmp,14,10311,169.39864,169398.64,42949310562,700.95872,277.91616,0.68453,0.36187,168.97113,0.42751,391,1,0.69223,0.27659,1,0.68262,0.44271,0,,0.07133,0.13446,14.50191,0.95517,1,0.45789,0.10857,13.6725,0.95931,1,0,0,4
S3,11.bmp,14,10312,169.41496,169414.96,42949351883,702.14656,276.08064,0.68569,0.35948,168.97113,0.44383,391,1,0.71713,0.29515,1,0.68262,0.44271,0,,0.07088,0.13412,14.3598,0.96302,1,0.45774,0.10857,14.41114,0.96716,1,0,0,4
S3,11.bmp,14,10316,169.48073,169480.73,42949518356,707.45088,227.7888,0.69087,0.2966,169.43161,0.04912,392,1,0.69574,0.32721,1,0.68164,0.44141,0,,0.07033,0.13495,14.46566,0.96244,1,0.45702,0.10871,14.17014,0.95503,1,0,0,4
S3,11.bmp,14,10317,169.49678,169496.78,42949558999,708.096,234.63936,0.6915,0.30552,169.43161,0.06517,392,1,0.69404,0.34118,1,0.68164,0.44141,0,,0.07028,0.13513,14.48114,0.9467,1,0.45678,0.10914,13.86925,0.94299,1,0,0,4
S3,11.bmp,14,10318,169.51389,169513.89,42949602288,679.30112,250.89792,0.66338,0.32669,169.43161,0.08228,392,1,0.52273,0.43257,1,0.68164,0.44141,0,,0.0661,0.13589,13.93918,0.93466,1,0.45248,0.10883,13.17114,0.93095,1,0,0,4
S3,11.bmp,14,10319,169.52959,169529.59,42949642050,635.86304,260.49024,0.62096,0.33918,169.43161,0.09798,392,1,0.36647,0.4141,1,0.68164,0.44141,0,,0.06214,0.13645,12.62393,0.92681,1,0.4472,0.10978,13.06805,0.92311,1,0,0,4
S3,11.bmp,14,10320,169.54622,169546.22,42949684140,603.48416,268.36224,0.58934,0.34943,169.43161,0.11461,392,1,0.36802,0.42117,1,0.68164,0.44141,0,,0.06048,0.13633,13.81292,0.91897,1,0.44611,0.10938,14.89062,0.91527,1,0,0,4
S3,11.bmp,14,10321,169.56256,169562.56,42949725504,579.40992,277.99296,0.56583,0.36197,169.43161,0.13095,392,1,0.37775,0.46228,1,0.68164,0.44141,1,,0.0597,0.13664,14.19719,0.91113,1,0.44597,0.10928,14.28615,0.91159,1,0,0,4
S3,11.bmp,14,10322,169.5795,169579.5,42949768404,557.7216,285.47328,0.54465,0.37171,169.43161,0.14789,392,1,0.35405,0.45935,1,0.68164,0.44141,0,,0.05958,0.13664,14.08055,0.91115,1,0.44575,0.10938,14.66024,0.91162,1,0,0,4
S3,11.bmp,14,10323,169.59552,169595.52,42949808966,539.99616,291.70944,0.52734,0.37983,169.43161,0.16391,392,1,0.3542,0.46103,1,0.68066,0.44141,0,,0.05935,0.13706,14.19743,0.91118,1,0.446,0.10947,14.7484,0.90794,1,0,0,4
S3,11.bmp,14,10324,169.61212,169612.12,42949850983,526.7456,296.13312,0.5144,0.38559,169.43161,0.18051,392,1,0.37208,0.44898,1,0.68066,0.44141,0,,0.05956,0.13758,14.59998,0.90751,1,0.44662,0.1093,14.86865,0.90794,1,0,0,4
S3,11.bmp,14,10325,169.62854,169628.54,42949892540,514.90816,301.42464,0.50284,0.39248,169.43161,0.19693,392,1,0.36413,0.47521,1,0.68066,0.44141,3,,0.05937,0.13693,14.20236,0.9038,1,0.44571,0.10967,14.50539,0.90424,1,0,0,4
S3,11.bmp,14,10332,169.74352,169743.52,42950183610,355.24608,340.23168,0.34692,0.44301,169.69412,0.04939,393,1,0.33637,0.43247,1,0.61328,0.46875,0,,0.05773,0.13566,14.20425,0.92221,1,0.44453,0.10721,14.55389,0.92635,1,0,0,4
S3,11.bmp,14,10333,169.7599,169759.9,42950225059,358.74816,337.09056,0.35034,0.43892,169.69412,0.06578,393,1,0.36403,0.42255,1,0.61328,0.46875,0,,0.05673,0.13568,14.23611,0.92959,1,0.44366,0.1075,15.29728,0.93005,1,0,0,4
S3,11.bmp,14,10334,169.77612,169776.12,42950266148,357.12,336.01536,0.34875,0.43752,169.69412,0.082,393,1,0.34079,0.43055,1,0.52344,0.50391,0,,0.05681,0.13541,14.50856,0.92959,1,0.4436,0.10759,14.96526,0.93005,1,0,0,4
S3,11.bmp,14,10335,169.79291,169792.91,42950308612,355.95264,335.25504,0.34761,0.43653,169.69412,0.09879,393,1,0.34079,0.43055,1,0.52344,0.50391,0,,0.05639,0.13543,14.54021,0.92959,1,0.44309,0.10731,14.80898,0.93005,1,0,0,4
S3,11.bmp,14,10336,169.80936,169809.36,42950350271,357.05856,331.56096,0.34869,0.43172,169.69412,0.11523,393,1,0.35625,0.39807,1,0.47754,0.52995,0,,0.05638,0.13545,14.55153,0.92959,1,0.44301,0.10715,14.97529,0.93373,1,0,0,4
S3,11.bmp,14,10337,169.82552,169825.52,42950391179,356.0448,330.59328,0.3477,0.43046,169.69412,0.13139,393,1,0.33979,0.42035,1,0.47754,0.52995,0,,0.05665,0.13527,14.60849,0.93327,1,0.4437,0.10726,14.90385,0.93741,1,0,0,4
S3,11.bmp,14,10338,169.8418,169841.8,42950432392,355.23584,329.8176,0.34691,0.42945,169.69412,0.14767,393,1,0.33979,0.42035,1,0.47461,0.54297,0,,0.05664,0.13541,14.64951,0.93327,1,0.44395,0.10717,15.10582,0.93741,1,0,0,4
S3,11.bmp,14,10339,169.85875,169858.75,42950475288,355.65568,328.72704,0.34732,0.42803,169.69412,0.16463,393,1,0.35135,0.41389,1,0.47461,0.54297,0,,0.05725,0.13478,14.48374,0.93327,1,0.44405,0.1066,14.87867,0.93373,1,0,0,4
S3,11.bmp,14,10340,169.87482,169874.82,42950515964,356.15744,326.76096,0.34781,0.42547,169.69412,0.18069,393,1,0.35327,0.39722,1,0.47656,0.55599,0,,0.05646,0.13515,14.53572,0.92959,1,0.44378,0.10657,15.05566,0.93005,1,0,0,4
S3,11.bmp,14,10341,169.89172,169891.72,42950558766,356.58752,325.08672,0.34823,0.42329,169.69412,0.1976,393,1,0.35327,0.39722,1,0.47656,0.55599,0,,0.05598,0.13505,14.6179,0.92959,1,0.44316,0.10654,14.87737,0.93005,1,0,0,4
S3,11.bmp,14,10342,169.90784,169907.84,42950599582,355.15392,324.58752,0.34683,0.42264,169.69412,0.21371,393,1,0.32865,0.41419,1,0.47754,0.5612,0,,0.05526,0.13558,14.82712,0.92959,1,0.44269,0.10712,15.01395,0.93005,1,0,0,4
S3,11.bmp,14,10343,169.92462,169924.62,42950642051,355.52256,324.93312,0.34719,0.42309,169.69412,0.2305,393,1,0.35224,0.42936,1,0.47754,0.5612,0,,0.05523,0.13542,14.72022,0.92959,1,0.44306,0.10704,14.74455,0.93005,1,0,0,4
S3,11.bmp,14,10344,169.94049,169940.49,42950682228,355.85024,325.23264,0.34751,0.42348,169.69412,0.24637,393,1,0.35224,0.42936,1,0.47754,0.56771,0,,0.056,0.13549,14.19419,0.92959,1,0.44297,0.10736,14.93096,0.93005,1,0,0,4
S3,11.bmp,14,10345,169.95708,169957.08,42950724217,356.36224,325.53984,0.34801,0.42388,169.69412,0.26295,393,1,0.3561,0.43023,1,0.47754,0.57422,0,,0.05703,0.13565,14.50794,0.92959,1,0.4442,0.10736,14.86391,0.93373,1,0,0,4
S3,11.bmp,14,10346,169.9734,169973.4,42950765531,357.18144,324.24192,0.34881,0.42219,169.69412,0.27928,393,1,0.36231,0.39355,1,0.47754,0.57422,0,,0.05703,0.13565,14.50794,0.93327,1,0.44421,0.10722,14.82162,0.93741,1,0,0,4
S3,11.bmp,14,10347,169.99011,169990.11,42950807831,357.86752,322.95168,0.34948,0.42051,169.69412,0.29599,393,1,0.36157,0.39021,1,0.47754,0.57813,0,,0.05713,0.13547,14.35111,0.93694,1,0.44439,0.10687,14.74099,0.94108,1,0,0,4
S3,11.bmp,14,10348,170.00612,170006.12,42950848375,359.36256,321.5232,0.35094,0.41865,169.69412,0.312,393,1,0.37862,0.38333,1,0.47754,0.57813,0,,0.0559,0.13498,14.72248,0.94062,1,0.44307,0.10694,15.06954,0.94108,1,0,0,4
S3,11.bmp,14,10349,170.02277,170022.77,42950890508,358.5024,320.35584,0.3501,0.41713,169.69412,0.32864,393,1,0.33335,0.38671,1,0.47754,0.58073,0,,0.05532,0.13541,14.47857,0.94062,1,0.4428,0.10692,15.08892,0.94108,1,0,0,4
S3,11.bmp,14,10350,170.03879,170038.79,42950931076,357.76512,319.4112,0.34938,0.4159,169.69412,0.34467,393,1,0.3342,0.39005,1,0.47754,0.58073,0,,0.05526,0.13546,14.53196,0.93694,1,0.4425,0.10671,14.89299,0.93741,1,0,0,4
S3,11.bmp,14,10351,170.05566,170055.66,42950973790,355.59424,318.44352,0.34726,0.41464,169.69412,0.36154,393,1,0.30066,0.38693,1,0.47949,0.58333,0,,0.05591,0.13492,14.70406,0.93327,1,0.44307,0.1062,14.99418,0.93373,1,0,0,4
S3,11.bmp,14,10352,170.07201,170072.01,42951015141,353.00352,318.11328,0.34473,0.41421,169.69412,0.37788,393,1,0.28653,0.40441,1,0.47949,0.58333,0,,0.05632,0.13518,14.74768,0.92959,1,0.44317,0.10637,15.29489,0.93005,1,0,0,4
S3,11.bmp,14,10353,170.0891,170089.1,42951058398,350.65856,317.9136,0.34244,0.41395,169.69412,0.39497,393,1,0.28756,0.40768,1,0.47949,0.58464,0,,0.05662,0.13539,15.00498,0.92592,1,0.44356,0.10605,15.5388,0.92638,1,0,0,4
S3,11.bmp,14,10354,170.10487,170104.87,42951098359,349.0816,319.09632,0.3409,0.41549,169.69412,0.41075,393,1,0.30244,0.45394,1,0.47949,0.58464,0,,0.05644,0.13415,14.13089,0.92224,1,0.44336,0.10583,14.64823,0.9227,1,0,0,4
S3,11.bmp,14,10355,170.1216,170121.6,42951140674,347.53536,319.62624,0.33939,0.41618,169.69412,0.42747,393,1,0.30002,0.43409,1,0.47949,0.58464,0,,0.05569,0.13418,14.19333,0.91856,1,0.44321,0.10583,14.37923,0.91903,1,0,0,4
S3,11.bmp,14,10356,170.13763,170137.63,42951181287,346.13248,320.20224,0.33802,0.41693,169.69412,0.44351,393,1,0.30101,0.4373,1,0.47949,0.58464,1,,0.05552,0.1341,14.3147,0.91489,1,0.4426,0.10543,14.55442,0.91535,1,0,0,4
S3,11.bmp,14,10357,170.15433,170154.33,42951223557,345.02656,320.32512,0.33694,0.41709,169.69412,0.46021,393,1,0.30675,0.42148,1,0.48047,0.58464,0,,0.05575,0.13486,14.98829,0.91121,1,0.44299,0.10582,14.58332,0.91535,1,0,0,4
S3,11.bmp,14,10358,170.17036,170170.36,42951264145,344.68864,320.57088,0.33661,0.41741,169.69412,0.47624,393,1,0.32714,0.42678,1,0.48047,0.58464,0,,0.05655,0.13539,15.27119,0.91121,1,0.44353,0.10574,14.86155,0.91535,1,0,0,4
S3,11.bmp,14,10359,170.1873,170187.3,42951307034,344.35072,320.72448,0.33628,0.41761,169.69412,0.49318,393,1,0.32624,0.42351,1,0.48047,0.58464,0,,0.05726,0.1348,14.77792,0.91489,1,0.44412,0.10548,14.47814,0.91903,1,0,0,4
S3,11.bmp,14,10363,170.25291,170252.91,42951473101,308.30592,329.06496,0.30108,0.42847,170.20363,0.04929,394,1,0.31075,0.42565,1,0.48047,0.58464,0,,0.05671,0.13466,14.85106,0.92959,1,0.44411,0.1053,14.86762,0.93373,1,0,0,4
S3,11.bmp,14,10364,170.26932,170269.32,42951514635,302.97088,327.52896,0.29587,0.42647,170.20363,0.06569,394,1,0.27506,0.41844,1,0.48047,0.58464,0,,0.05709,0.13477,15.31492,0.93327,1,0.44453,0.10555,15.09417,0.93741,1,0,0,4
S3,11.bmp,14,10365,170.28891,170288.91,42951564245,299.42784,326.49984,0.29241,0.42513,170.20363,0.08528,394,1,0.27506,0.41844,1,0.48047,0.58464,0,,0.05767,0.13492,14.63564,0.93327,1,0.44502,0.10575,14.90091,0.93741,1,0,0,4
S3,11.bmp,14,10366,170.30246,170302.46,42951598534,302.01856,325.89312,0.29494,0.42434,170.20363,0.09883,394,1,0.31017,0.41958,1,0.47461,0.56771,0,,0.05833,0.13534,15.24869,0.93327,1,0.44551,0.10656,15.59213,0.93373,1,0,0,4
S3,11.bmp,14,10367,170.31915,170319.15,42951640784,303.4624,321.89952,0.29635,0.41914,170.20363,0.11552,394,1,0.30621,0.38274,1,0.47461,0.56771,0,,0.05816,0.13481,15.22193,0.92959,1,0.44525,0.10622,15.75293,0.93005,1,0,0,4
S3,11.bmp,14,10368,170.33461,170334.61,42951679913,304.5888,318.78912,0.29745,0.41509,170.20363,0.13098,394,1,0.30621,0.38274,1,0.44824,0.52604,0,,0.05796,0.13466,14.88499,0.92959,1,0.44542,0.10617,15.12672,0.93005,1,0,0,4
S3,11.bmp,14,10369,170.35237,170352.37,42951724900,302.80704,320.80128,0.29571,0.41771,170.20363,0.14874,394,1,0.28004,0.44131,1,0.44824,0.52604,0,,0.05763,0.13476,15.32456,0.92959,1,0.44492,0.10563,14.80956,0.93005,1,0,0,4
S3,11.bmp,14,10370,170.37134,170371.34,42951772903,302.63296,322.31424,0.29554,0.41968,170.20363,0.16771,394,1,0.29382,0.4393,1,0.39551,0.48698,0,,0.05757,0.13436,15.21437,0.92959,1,0.44494,0.10537,14.67157,0.93005,1,0,0,4
S3,11.bmp,14,10371,170.38387,170383.87,42951804603,302.592,323.88096,0.2955,0.42172,170.20363,0.18024,394,1,0.2951,0.44416,1,0.39551,0.48698,0,,0.05768,0.1338,14.76887,0.92592,1,0.44512,0.10516,15.06232,0.92267,1,0,0,4
S3,11.bmp,14,10372,170.40059,170400.59,42951846947,304.81408,324.75648,0.29767,0.42286,170.20363,0.19696,394,1,0.32368,0.43653,1,0.37695,0.47005,0,,0.05861,0.13448,15.18656,0.91854,1,0.44582,0.1053,15.02052,0.91897,1,0,0,4
S3,11.bmp,14,10373,170.4173,170417.3,42951889239,304.15872,325.89312,0.29703,0.42434,170.20363,0.21367,394,1,0.28869,0.44365,1,0.37695,0.47005,0,,0.05892,0.13465,15.09977,0.91483,1,0.44607,0.10544,15.01581,0.91527,1,0,0,4
